window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_file_flow_count,z_pkt_len_variance,z_file_pkt_entropy
13938,0,1.1188,0.6213,0,s4,1.1188,0.5427,0.2023
13940,0,1.2562,0.6347,0,s4,0.1001,1.2562,0.5479
13941,0,1.0891,0.8475,0,s4,0.8337,1.0891,0.6196
13942,0,1.2088,0.5287,0,s4,0.185,0.1923,1.2088
13943,0,0.3149,0.2028,0,s4,0.1001,0.3149,0.1933
13944,0,0.646,0.487,0,s4,0.3243,0.646,0.4908
13945,0,1.0507,0.3959,0,s4,0.0152,0.1217,1.0507
13946,0,1.2184,0.5327,0,s4,0.0697,0.3099,1.2184
13947,0,1.1585,0.8965,0,s4,0.4092,1.1217,1.1585
13948,0,1.2385,1.1382,0,s4,1.0339,1.1423,1.2385
13949,0,1.1463,0.8092,0,s4,0.2699,1.0114,1.1463
13950,0,1.1415,0.7612,0,s4,0.8641,1.1415,0.2781
13951,0,0.7792,0.4795,0,s4,0.7792,0.2549,0.4044
13952,0,1.3857,1.0612,0,s4,0.7792,1.0187,1.3857
13953,0,0.632,0.3369,0,s4,0.2395,0.1392,0.632
13954,0,1.0047,0.8763,0,s4,0.949,1.0047,0.6751
13955,0,0.9575,0.3891,0,s4,0.0697,0.1402,0.9575
13956,0,0.7855,0.5533,0,s4,0.6639,0.2104,0.7855
13957,0,0.868,0.4262,0,s4,0.3243,0.0862,0.868
13958,0,1.2037,0.5504,0,s4,1.2037,0.3251,0.1223
13959,0,0.8128,0.6988,0,s4,0.5245,0.8128,0.7591
13960,0,0.2395,0.1585,0,s4,0.2395,0.1688,0.0673
13961,0,2.5473,1.4264,0,s4,0.2395,2.5473,1.4923
13962,0,1.0127,0.4818,0,s4,0.4092,0.0234,1.0127
13963,0,0.6778,0.5036,0,s4,0.5245,0.3085,0.6778
13964,0,1.1303,0.8213,0,s4,0.8337,0.4999,1.1303
13965,0,0.8641,0.6645,0,s4,0.8641,0.5423,0.5872
13966,0,0.5095,0.3116,0,s4,0.1546,0.2706,0.5095
13967,0,1.0291,0.5333,0,s4,0.4941,0.0766,1.0291
13968,0,0.7288,0.5176,0,s4,0.6943,0.1297,0.7288
13969,0,0.6144,0.539,0,s4,0.4397,0.6144,0.563
13970,0,0.8804,0.5486,0,s4,0.185,0.8804,0.5805
13971,0,0.949,0.6406,0,s4,0.949,0.8215,0.1513
13972,0,1.9485,1.2785,0,s4,1.5432,0.3437,1.9485
13973,0,1.9485,1.2335,0,s4,0.6094,1.1425,1.9485
13974,0,0.6241,0.3576,0,s4,0.0152,0.4336,0.6241
13975,0,0.8022,0.4831,0,s4,0.6094,0.0376,0.8022
13976,0,1.5438,0.965,0,s4,0.2699,1.0813,1.5438
13977,0,1.0409,0.7086,0,s4,0.1001,1.0409,0.9849
13978,0,0.9609,0.5642,0,s4,0.1001,0.9609,0.6316
13979,0,1.4583,1.1165,0,s4,1.4583,1.1425,0.7486
13980,0,1.3446,0.8554,0,s4,0.1001,1.1215,1.3446
13981,0,1.032,0.5115,0,s4,0.0152,1.032,0.4874
13982,0,2.3391,1.2704,0,s4,1.1188,2.3391,0.3532
13983,0,2.6163,1.639,0,s4,2.6163,0.5639,1.7367
13984,0,2.2652,1.1977,0,s4,1.0339,2.2652,0.2941
13985,0,1.2037,0.4887,0,s4,1.2037,0.14,0.1223
13986,0,0.615,0.6089,0,s4,0.6094,0.615,0.6022
13987,0,2.107,0.8392,0,s4,2.107,0.1898,0.2207
13989,0,1.2885,1.047,0,s4,1.2885,0.8776,0.975
13990,0,0.4941,0.3606,0,s4,0.4941,0.4168,0.1708
13991,0,1.1425,0.9027,0,s4,1.1188,1.1425,0.4467
13992,0,0.5739,0.409,0,s4,0.1001,0.553,0.5739
13993,0,1.1188,0.5833,0,s4,1.1188,0.1843,0.4467
13994,0,2.337,1.2528,0,s4,1.0035,2.337,0.418
13995,0,1.9485,1.5391,0,s4,1.5432,1.1257,1.9485
13996,0,0.3819,0.2616,0,s4,0.1001,0.3819,0.3029
13997,0,0.8476,0.3998,0,s4,0.1001,0.8476,0.2516
13998,0,1.0687,0.597,0,s4,0.579,1.0687,0.1433
13999,0,0.5185,0.2679,0,s4,0.0697,0.2156,0.5185
14000,0,1.3974,0.675,0,s4,0.185,1.3974,0.4426
14001,0,1.9711,1.4044,0,s4,0.6943,1.9711,1.5479
14002,0,2.5315,1.0925,0,s4,2.5315,0.0171,0.7288
14003,0,0.7792,0.4063,0,s4,0.7792,0.3761,0.0635
14005,0,0.6747,0.4484,0,s4,0.3243,0.6747,0.3461
14006,0,2.4466,1.18,0,s4,2.4466,0.1829,0.9105
14009,0,1.9485,1.2923,0,s4,1.5432,0.3852,1.9485
14011,0,0.724,0.5259,0,s4,0.6943,0.724,0.1593
14012,0,1.343,0.7641,0,s4,1.343,0.1799,0.7695
14013,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
14014,0,0.8865,0.3494,0,s4,0.1001,0.0616,0.8865
14015,0,0.9186,0.5582,0,s4,0.9186,0.5993,0.1568
14016,0,1.0671,0.8472,0,s4,0.4397,1.0348,1.0671
14017,0,1.4279,0.9684,0,s4,1.4279,0.3514,1.126
14018,0,0.6639,0.4582,0,s4,0.6639,0.1819,0.5289
14019,0,1.9485,1.4881,0,s4,1.3734,1.1425,1.9485
14020,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
14021,0,1.0883,0.7318,0,s4,1.0883,0.635,0.4722
14022,0,0.9645,0.4768,0,s4,0.4092,0.0568,0.9645
14023,0,0.5279,0.372,0,s4,0.0697,0.5185,0.5279
14024,0,0.6778,0.5891,0,s4,0.5245,0.5651,0.6778
14025,0,1.1732,0.6512,0,s4,1.1732,0.5389,0.2414
14026,0,1.5977,0.8864,0,s4,1.5977,0.5337,0.5279
14028,0,1.9485,1.4881,0,s4,1.3734,1.1425,1.9485
14029,0,1.401,1.1862,0,s4,1.0883,1.0693,1.401
14030,0,0.7639,0.4961,0,s4,0.4941,0.2303,0.7639
14031,0,0.5093,0.3661,0,s4,0.2699,0.3191,0.5093
14032,0,1.0805,0.4881,0,s4,0.2699,0.114,1.0805
14033,0,0.4822,0.4339,0,s4,0.4092,0.4104,0.4822
14034,0,1.5612,0.8269,0,s4,0.185,0.7346,1.5612
14035,0,1.8523,0.8161,0,s4,1.8523,0.3725,0.2235
14037,0,1.2885,1.1236,0,s4,1.2885,1.1072,0.975
14038,0,0.6643,0.5468,0,s4,0.6639,0.6643,0.3123
14039,0,0.3376,0.1228,0,s4,0.0152,0.3376,0.0157
14040,0,1.038,0.6511,0,s4,0.1001,1.038,0.8152
14041,0,0.9898,0.8513,0,s4,0.7488,0.9898,0.8152
14042,0,0.2354,0.1442,0,s4,0.185,0.2354,0.0122
14043,0,0.9289,0.5005,0,s4,0.2699,0.9289,0.3027
14044,0,0.7223,0.3049,0,s4,0.0697,0.1228,0.7223
14045,0,1.0035,0.5278,0,s4,1.0035,0.4155,0.1643
14046,0,0.9902,0.6259,0,s4,0.3243,0.9902,0.5631
14047,0,0.4406,0.1946,0,s4,0.1001,0.0432,0.4406
14048,0,0.5223,0.3441,0,s4,0.2699,0.5223,0.2401
14049,0,1.0796,0.5231,0,s4,0.1546,1.0796,0.335
14050,0,0.8526,0.4477,0,s4,0.0152,0.4754,0.8526
14051,0,0.7019,0.4568,0,s4,0.3548,0.3136,0.7019
14052,0,0.8932,0.5789,0,s4,0.0152,0.8283,0.8932
14053,0,1.8394,1.135,0,s4,1.1188,1.8394,0.4467
14054,0,0.8957,0.7969,0,s4,0.7488,0.7463,0.8957
14055,0,1.0883,0.7053,0,s4,1.0883,0.6524,0.3751
14056,0,1.2037,0.7119,0,s4,1.2037,0.8096,0.1223
14057,0,1.2657,0.6544,0,s4,0.0697,0.6279,1.2657
14058,0,0.935,0.8619,0,s4,0.9186,0.935,0.7321
14059,0,1.4279,0.9721,0,s4,1.4279,0.6606,0.8277
14060,0,1.0339,0.873,0,s4,1.0339,1.0152,0.57
14061,0,0.4493,0.3396,0,s4,0.1546,0.4149,0.4493
14062,0,0.8654,0.4996,0,s4,0.0697,0.8654,0.5638
14063,0,0.3476,0.1984,0,s4,0.2395,0.0082,0.3476
14064,0,1.2415,0.7881,0,s4,0.0697,1.2415,1.0531
14065,0,0.4164,0.1776,0,s4,0.0697,0.0467,0.4164
14066,0,1.4594,0.6086,0,s4,0.3548,0.0117,1.4594
14067,0,1.5128,0.8511,0,s4,1.5128,0.4702,0.5704
14068,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
14069,0,2.1919,1.2338,0,s4,2.1919,0.3645,1.1451
14070,0,1.1232,0.6113,0,s4,0.579,0.1316,1.1232
14071,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
14072,0,2.0221,1.2478,0,s4,2.0221,0.7312,0.9902
14073,0,1.1188,0.5615,0,s4,1.1188,0.368,0.1977
14074,0,0.448,0.3371,0,s4,0.3243,0.2391,0.448
14075,0,1.1739,0.6482,0,s4,0.2699,0.5009,1.1739
14076,0,1.9372,1.1887,0,s4,1.9372,0.1086,1.5203
14078,0,1.8629,0.8747,0,s4,0.1546,1.8629,0.6067
14079,0,0.7792,0.4683,0,s4,0.7792,0.4491,0.1765
14080,0,0.5222,0.3339,0,s4,0.185,0.5222,0.2945
14081,0,0.8337,0.5872,0,s4,0.8337,0.7439,0.1841
14082,0,0.3544,0.1619,0,s4,0.0697,0.0615,0.3544
14083,0,0.8047,0.4232,0,s4,0.1546,0.3102,0.8047
14084,0,0.9707,0.6119,0,s4,0.3243,0.9707,0.5408
14085,0,0.579,0.5228,0,s4,0.579,0.4708,0.5185
14086,0,0.5344,0.3863,0,s4,0.185,0.5344,0.4394
14087,0,0.8828,0.5211,0,s4,0.579,0.1015,0.8828
14088,0,1.3788,0.8535,0,s4,0.6639,0.5177,1.3788
14089,0,0.3243,0.2556,0,s4,0.3243,0.3075,0.1349
14090,0,0.8127,0.5162,0,s4,0.579,0.157,0.8127
14091,0,0.7388,0.5839,0,s4,0.4941,0.5188,0.7388
14092,0,0.9416,0.4616,0,s4,0.4397,0.9416,0.0034
14093,0,1.0481,0.7839,0,s4,0.3243,1.0481,0.9794
14094,0,0.7458,0.5322,0,s4,0.5245,0.7458,0.3262
14095,0,0.8337,0.5892,0,s4,0.8337,0.2486,0.6853
14096,0,1.2043,0.5886,0,s4,0.4941,0.0674,1.2043
14097,0,0.6677,0.2714,0,s4,0.0152,0.1314,0.6677
14098,0,0.5857,0.3839,0,s4,0.3243,0.5857,0.2418
14099,0,1.4906,1.2428,0,s4,1.2581,0.9796,1.4906
14100,0,0.6639,0.3946,0,s4,0.6639,0.2576,0.2623
14101,0,0.5632,0.2999,0,s4,0.2395,0.5632,0.097
14102,0,1.0815,0.901,0,s4,0.7792,1.0815,0.8423
14103,0,1.6826,0.7831,0,s4,1.6826,0.5536,0.1131
14104,0,0.7488,0.3169,0,s4,0.7488,0.1462,0.0558
14105,0,3.4063,2.5911,1,s4,2.6163,3.4063,1.7507
14106,0,2.9443,1.6212,0,s4,0.8641,2.9443,1.0551
14107,0,1.4583,0.7786,0,s4,1.4583,0.1288,0.7486
14108,0,1.9372,1.1195,0,s4,1.9372,0.6854,0.7359
14109,0,1.3734,0.7803,0,s4,1.3734,0.121,0.8466
14110,0,0.7051,0.2954,0,s4,0.1546,0.7051,0.0266
14111,0,0.6355,0.2977,0,s4,0.2395,0.0182,0.6355
14112,0,0.4941,0.3914,0,s4,0.4941,0.1907,0.4894
14113,0,0.4405,0.2261,0,s4,0.0697,0.168,0.4405
14114,0,2.5315,0.9378,0,s4,2.5315,0.269,0.0128
14115,0,2.1238,1.137,0,s4,0.6094,2.1238,0.6777
14116,0,0.7488,0.4126,0,s4,0.7488,0.2168,0.2721
14117,0,0.8337,0.4001,0,s4,0.8337,0.1076,0.259
14118,0,1.0883,0.787,0,s4,1.0883,0.5112,0.7616
14119,0,3.3566,1.3311,1,s4,0.0152,3.3566,0.6214
14120,0,2.5315,1.1751,0,s4,2.5315,0.7934,0.2003
14121,0,0.6668,0.5507,0,s4,0.579,0.4062,0.6668
14122,0,2.6163,1.2255,0,s4,2.6163,0.3383,0.7218
14123,0,0.4837,0.3473,0,s4,0.1546,0.4037,0.4837
14124,0,1.9372,0.7692,0,s4,1.9372,0.2644,0.1059
14125,0,1.5128,0.7408,0,s4,1.5128,0.5607,0.1488
14126,0,1.343,0.5612,0,s4,1.343,0.1998,0.1407
14127,0,1.2581,0.8151,0,s4,1.2581,0.6106,0.5766
14128,0,1.343,0.5242,0,s4,1.343,0.102,0.1276
14129,0,1.5128,1.0151,0,s4,1.5128,1.0978,0.4347
14130,0,1.343,0.5877,0,s4,1.343,0.249,0.171
14131,0,2.6163,1.2647,0,s4,2.6163,0.5243,0.6536
14132,0,1.5977,0.8286,0,s4,1.5977,0.3218,0.5664
14133,0,1.343,0.7791,0,s4,1.343,0.5365,0.4577
14134,0,2.107,0.8091,0,s4,2.107,0.0607,0.2596
14135,0,1.386,0.6203,0,s4,0.2699,1.386,0.205
14136,0,1.1732,0.4774,0,s4,1.1732,0.0124,0.2466
14137,0,1.9485,1.2618,0,s4,0.6943,1.1425,1.9485
14138,0,0.8504,0.4967,0,s4,0.579,0.0608,0.8504
14139,0,1.241,1.0264,0,s4,0.7488,1.0895,1.241
14140,0,0.8755,0.4885,0,s4,0.5245,0.0656,0.8755
14141,0,1.11,0.7149,0,s4,0.0152,1.11,1.0195
14142,0,1.0035,0.3839,0,s4,1.0035,0.1336,0.0146
14143,0,0.5368,0.3642,0,s4,0.2395,0.5368,0.3163
14144,0,1.1685,0.674,0,s4,0.1001,0.7535,1.1685
14145,0,1.0035,0.7272,0,s4,1.0035,0.5278,0.6503
14146,0,0.6639,0.4469,0,s4,0.6639,0.1027,0.5742
14147,0,0.6978,0.6002,0,s4,0.6639,0.4389,0.6978
14148,0,0.8474,0.4832,0,s4,0.579,0.8474,0.0232
14149,0,1.0883,0.9044,0,s4,1.0883,0.6286,0.9963
14150,0,0.5031,0.421,0,s4,0.4092,0.5031,0.3506
14151,0,2.6163,1.0588,0,s4,2.6163,0.3524,0.2078
14152,0,1.0883,1.0633,0,s4,1.0883,1.0644,1.0373
14153,0,0.5638,0.3146,0,s4,0.0697,0.3102,0.5638
14154,0,2.6163,1.1954,0,s4,2.6163,0.7165,0.2534
14155,0,2.6163,1.282,0,s4,2.6163,0.7806,0.4491
14156,0,0.4076,0.1462,0,s4,0.0152,0.4076,0.0157
14157,0,1.2385,1.0453,0,s4,1.0339,0.8634,1.2385
14158,0,2.6163,1.6079,0,s4,2.6163,1.5481,0.6593
14159,0,2.6163,1.2964,0,s4,2.6163,1.1595,0.1135
14160,0,2.6163,1.2338,0,s4,2.6163,0.7166,0.3686
14161,0,0.7792,0.3969,0,s4,0.7792,0.2351,0.1765
14162,0,0.9186,0.6181,0,s4,0.9186,0.7736,0.162
14163,0,2.4466,1.1867,0,s4,2.4466,0.5107,0.6029
14164,0,0.3161,0.2274,0,s4,0.0697,0.3161,0.2964
14165,0,1.2581,0.6448,0,s4,1.2581,0.4814,0.1949
14166,0,1.4279,0.7015,0,s4,1.4279,0.3641,0.3126
14167,0,1.2581,0.6655,0,s4,1.2581,0.3491,0.3893
14168,0,0.8037,0.7146,0,s4,0.7488,0.8037,0.5913
14169,0,0.9325,0.4,0,s4,0.2395,0.0281,0.9325
14170,0,0.7488,0.4153,0,s4,0.7488,0.2286,0.2686
14171,0,1.9485,1.4881,0,s4,1.3734,1.1425,1.9485
14172,0,0.4092,0.2899,0,s4,0.4092,0.2929,0.1675
14173,0,0.7998,0.3357,0,s4,0.1546,0.0528,0.7998
14174,0,0.7488,0.4452,0,s4,0.7488,0.4375,0.1494
14175,0,1.2661,0.6998,0,s4,0.4941,0.3393,1.2661
14176,0,0.9392,0.4767,0,s4,0.4397,0.0513,0.9392
14177,0,1.4583,1.1165,0,s4,1.4583,1.1425,0.7486
14178,0,0.8641,0.5736,0,s4,0.8641,0.5299,0.3267
14179,0,1.0883,0.7384,0,s4,1.0883,0.5247,0.6022
14180,0,1.0509,0.6493,0,s4,0.5245,0.3725,1.0509
14181,0,1.1585,0.7141,0,s4,0.4092,0.5746,1.1585
14182,0,0.6591,0.288,0,s4,0.0152,0.6591,0.1897
14183,0,1.312,0.805,0,s4,0.2395,0.8634,1.312
14184,0,1.5128,1.2118,0,s4,1.5128,1.068,1.0547
14185,0,1.5844,1.4077,0,s4,1.5128,1.1259,1.5844
14186,0,1.4519,1.0679,0,s4,0.6094,1.1423,1.4519
14187,0,0.9849,0.656,0,s4,0.1001,0.8831,0.9849
14188,0,0.8337,0.4555,0,s4,0.8337,0.4226,0.1102
14189,0,0.7488,0.4657,0,s4,0.7488,0.1244,0.5238
14190,0,0.4397,0.264,0,s4,0.4397,0.0566,0.2956
14191,0,1.2385,0.8384,0,s4,0.1546,1.1222,1.2385
14192,0,2.1415,1.1165,0,s4,0.2699,2.1415,0.938
14193,0,0.7435,0.2581,0,s4,0.0152,0.7435,0.0157
14194,0,1.6389,1.0234,0,s4,0.3243,1.1069,1.6389
14195,0,1.1585,0.8938,0,s4,0.4092,1.1137,1.1585
14196,0,1.2657,0.7929,0,s4,0.0697,1.0433,1.2657
14197,0,1.2037,1.0149,0,s4,1.2037,1.0577,0.7834
14198,0,0.6943,0.5717,0,s4,0.6943,0.6052,0.4155
14199,0,1.437,0.9309,0,s4,0.3243,1.0314,1.437
14200,0,1.119,0.9537,0,s4,0.6639,1.119,1.0781
14201,0,0.9186,0.585,0,s4,0.9186,0.2945,0.5419
14202,0,2.0084,1.418,0,s4,0.579,2.0084,1.6667
14203,0,1.9485,1.5164,0,s4,1.4583,1.1425,1.9485
14204,0,2.0617,1.5318,0,s4,1.0883,2.0617,1.4455
14205,0,0.3548,0.1718,0,s4,0.3548,0.0837,0.0769
14206,0,1.1188,0.5391,0,s4,1.1188,0.1454,0.3532
14207,0,0.5462,0.4183,0,s4,0.4092,0.5462,0.2996
14208,0,0.3461,0.2638,0,s4,0.3243,0.121,0.3461
14209,0,0.7488,0.4678,0,s4,0.7488,0.179,0.4757
14210,0,0.6943,0.3238,0,s4,0.6943,0.2137,0.0634
14211,0,1.9372,0.8643,0,s4,1.9372,0.393,0.2628
14213,0,0.6639,0.4181,0,s4,0.6639,0.0936,0.4968
14214,0,0.9065,0.5102,0,s4,0.2699,0.3543,0.9065
14215,0,0.4941,0.3164,0,s4,0.4941,0.2844,0.1708
14216,0,0.975,0.8902,0,s4,0.949,0.7467,0.975
14217,0,1.1685,1.058,0,s4,1.1188,0.8868,1.1685
14218,0,1.2657,0.7789,0,s4,0.0697,1.0012,1.2657
14219,0,1.1188,0.5552,0,s4,1.1188,0.349,0.1977
14220,0,0.7792,0.6125,0,s4,0.7792,0.6643,0.3941
14221,0,1.0301,0.7587,0,s4,0.3243,0.9216,1.0301
14222,0,1.5612,0.7538,0,s4,0.185,0.5152,1.5612
14223,0,0.3433,0.2258,0,s4,0.0152,0.3433,0.3188
14224,0,1.0941,0.6205,0,s4,0.6639,0.1034,1.0941
14225,0,0.949,0.6173,0,s4,0.949,0.265,0.638
14226,0,0.5109,0.3959,0,s4,0.4397,0.2371,0.5109
14227,0,0.5277,0.3228,0,s4,0.0697,0.5277,0.3711
14228,0,1.2066,0.7058,0,s4,0.4092,1.2066,0.5015
14229,0,0.6728,0.4329,0,s4,0.4941,0.6728,0.1317
14230,0,1.343,0.9402,0,s4,1.343,0.2512,1.2265
14231,0,0.589,0.3233,0,s4,0.0152,0.3658,0.589
14232,0,0.4397,0.4194,0,s4,0.4397,0.3971,0.4214
14233,0,1.5257,0.7389,0,s4,0.185,0.506,1.5257
14234,0,0.9462,0.4965,0,s4,0.4092,0.134,0.9462
14235,0,1.9485,1.5164,0,s4,1.4583,1.1425,1.9485
14236,0,1.4279,0.9066,0,s4,1.4279,0.4841,0.8077
14237,0,1.9485,1.2618,0,s4,0.6943,1.1425,1.9485
14238,0,1.479,1.0486,0,s4,0.5245,1.1424,1.479
14239,0,1.2122,1.1759,0,s4,1.1732,1.1422,1.2122
14240,0,1.6888,0.9835,0,s4,0.8337,0.428,1.6888
14241,0,0.5846,0.4445,0,s4,0.2395,0.5093,0.5846
14242,0,1.238,0.6835,0,s4,0.2699,0.5425,1.238
14243,0,0.6943,0.4749,0,s4,0.6943,0.0967,0.6336
14244,0,0.9452,0.5801,0,s4,0.2699,0.9452,0.5251
14245,0,1.2037,1.0542,0,s4,1.2037,0.8768,1.0822
14246,0,1.6476,1.0909,0,s4,0.0152,1.6476,1.6099
14247,0,0.854,0.5729,0,s4,0.579,0.2858,0.854
14248,0,1.1363,0.4652,0,s4,0.0697,0.1896,1.1363
14249,0,0.8641,0.682,0,s4,0.8641,0.494,0.6878
14250,0,0.4922,0.3693,0,s4,0.2395,0.4922,0.3762
14251,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
14252,0,0.9975,0.7832,0,s4,0.9186,0.9975,0.4335
14253,0,0.2699,0.1385,0,s4,0.2699,0.1424,0.0033
14254,0,1.9372,0.8527,0,s4,1.9372,0.2157,0.4052
14256,0,0.5903,0.5117,0,s4,0.4941,0.5903,0.4508
14257,0,0.6094,0.372,0,s4,0.6094,0.1042,0.4023
14258,0,0.325,0.1968,0,s4,0.185,0.325,0.0804
14259,0,0.8641,0.3539,0,s4,0.8641,0.157,0.0406
14260,0,0.8352,0.3282,0,s4,0.0697,0.0798,0.8352
14261,0,1.2885,0.5768,0,s4,1.2885,0.2933,0.1487
14262,0,1.2474,0.66,0,s4,0.6943,0.0383,1.2474
14263,0,0.9095,0.8017,0,s4,0.6943,0.8012,0.9095
14264,0,0.8111,0.7114,0,s4,0.6943,0.6287,0.8111
14265,0,1.2037,1.0813,0,s4,1.2037,0.9581,1.0822
14266,0,0.8129,0.4593,0,s4,0.4397,0.1252,0.8129
14267,0,1.503,0.9994,0,s4,0.4397,1.0554,1.503
14268,0,1.577,0.5677,0,s4,0.1001,0.026,1.577
14269,0,1.0067,0.7277,0,s4,0.2699,1.0067,0.9065
14270,0,0.8268,0.5195,0,s4,0.1001,0.8268,0.6316
14271,0,1.5612,0.8783,0,s4,0.185,0.8888,1.5612
14272,0,0.7249,0.5927,0,s4,0.579,0.7249,0.4742
14273,0,1.141,0.5476,0,s4,0.3548,1.141,0.1471
14274,0,3.0928,1.5326,1,s4,0.0152,3.0928,1.4899
14275,0,1.3531,0.887,0,s4,0.6094,0.6985,1.3531
14276,0,0.6424,0.3168,0,s4,0.1546,0.1533,0.6424
14277,0,1.1116,0.6257,0,s4,0.6943,0.0711,1.1116
14278,0,0.6943,0.5539,0,s4,0.6943,0.2921,0.6753
14279,0,1.0187,0.5049,0,s4,0.3548,0.1411,1.0187
14280,0,1.477,0.8897,0,s4,0.7488,0.4434,1.477
14281,0,1.2885,0.5345,0,s4,1.2885,0.1664,0.1487
14282,0,1.0339,0.6289,0,s4,1.0339,0.5586,0.2941
14283,0,1.0004,0.6914,0,s4,0.579,1.0004,0.4947
14284,0,0.4941,0.2048,0,s4,0.4941,0.0549,0.0653
14285,0,1.2037,0.4954,0,s4,1.2037,0.1602,0.1223
14286,0,0.8641,0.5648,0,s4,0.8641,0.3084,0.5219
14287,0,1.2037,1.1017,0,s4,1.2037,1.0193,1.0822
14288,0,0.949,0.4418,0,s4,0.949,0.0384,0.3381
14289,0,0.579,0.4507,0,s4,0.579,0.4669,0.3061
14290,0,2.6424,1.71,0,s4,1.5128,2.6424,0.9748
14291,0,1.4279,0.7693,0,s4,1.4279,0.315,0.5649
14292,0,1.9485,1.5164,0,s4,1.4583,1.1425,1.9485
14293,0,0.3548,0.2526,0,s4,0.3548,0.3251,0.0779
14294,0,1.3734,0.9882,0,s4,1.3734,0.7447,0.8466
14295,0,1.4519,1.0583,0,s4,0.6094,1.1136,1.4519
14296,0,1.366,0.8018,0,s4,0.0152,1.0242,1.366
14297,0,1.0572,0.6174,0,s4,0.2699,1.0572,0.5251
14298,0,0.8423,0.7697,0,s4,0.7792,0.6877,0.8423
14299,0,0.8543,0.5951,0,s4,0.2395,0.8543,0.6914
14300,0,0.1628,0.1098,0,s4,0.1001,0.1628,0.0666
14301,0,0.9691,0.6094,0,s4,0.3243,0.9691,0.5349
14302,0,1.4293,0.7499,0,s4,0.5245,0.296,1.4293
14303,0,1.2037,0.6668,0,s4,1.2037,0.5944,0.2023
14304,0,1.4573,0.7627,0,s4,0.4092,0.4216,1.4573
14305,0,1.9485,1.5893,0,s4,1.5432,1.2762,1.9485
14306,0,1.4131,0.5999,0,s4,0.0697,0.3168,1.4131
14307,0,0.9167,0.5279,0,s4,0.4397,0.9167,0.2272
14308,0,0.6943,0.5089,0,s4,0.6943,0.417,0.4155
14309,0,0.4872,0.3144,0,s4,0.185,0.4872,0.2711
14310,0,1.0883,0.5097,0,s4,1.0883,0.4018,0.0391
14311,0,1.9485,1.5127,0,s4,1.5432,1.0463,1.9485
14312,0,1.0288,0.5069,0,s4,0.3548,1.0288,0.1372
14313,0,2.107,1.2053,0,s4,2.107,0.7191,0.7898
14314,0,2.2637,1.4902,0,s4,1.4583,2.2637,0.7486
14315,0,1.2885,0.6621,0,s4,1.2885,0.549,0.1487
14316,0,1.0237,0.6233,0,s4,0.5245,1.0237,0.3217
14317,0,1.1685,1.1199,0,s4,1.1188,1.0724,1.1685
14318,0,1.0554,0.8026,0,s4,0.4397,1.0554,0.9128
14319,0,1.479,1.0367,0,s4,0.5245,1.1066,1.479
14320,0,1.2898,0.802,0,s4,0.1546,0.9617,1.2898
14321,0,0.8172,0.6129,0,s4,0.5245,0.8172,0.4971
14322,0,1.9485,1.4881,0,s4,1.3734,1.1425,1.9485
14323,0,0.6094,0.4762,0,s4,0.6094,0.3197,0.4996
14324,0,0.8152,0.5725,0,s4,0.1001,0.8022,0.8152
14325,0,0.6094,0.2686,0,s4,0.6094,0.194,0.0023
14326,0,0.6943,0.5222,0,s4,0.6943,0.4567,0.4155
14327,0,0.4397,0.2999,0,s4,0.4397,0.0615,0.3986
14328,0,1.0035,0.6388,0,s4,1.0035,0.2867,0.6263
14329,0,0.8494,0.489,0,s4,0.0152,0.6025,0.8494
14330,0,0.7488,0.4306,0,s4,0.7488,0.2395,0.3035
14331,0,1.4923,0.6812,0,s4,0.4941,0.0572,1.4923
14332,0,1.0339,0.6948,0,s4,1.0339,0.1376,0.9128
14333,0,0.841,0.5242,0,s4,0.1001,0.841,0.6316
14334,0,1.3734,0.6841,0,s4,1.3734,0.6323,0.0467
14335,0,1.2963,1.0883,0,s4,0.949,1.0195,1.2963
14336,0,1.5438,0.8523,0,s4,0.2699,0.7431,1.5438
14337,0,1.479,1.0402,0,s4,0.5245,1.1172,1.479
14338,0,0.7636,0.55,0,s4,0.2395,0.7636,0.6468
14339,0,1.1188,0.6151,0,s4,1.1188,0.2799,0.4467
14340,0,0.7423,0.6138,0,s4,0.5245,0.7423,0.5745
14341,0,0.9685,0.7617,0,s4,0.6094,0.7071,0.9685
14342,0,1.0774,0.5703,0,s4,0.0697,1.0774,0.5638
14343,0,1.6171,0.9232,0,s4,0.1546,0.998,1.6171
14344,0,1.437,0.9352,0,s4,0.3243,1.0444,1.437
14345,0,1.7612,1.0156,0,s4,0.3243,1.7612,0.9613
14346,0,0.8289,0.6178,0,s4,0.6943,0.8289,0.3303
14347,0,1.4583,1.1021,0,s4,1.4583,1.0994,0.7486
14348,0,1.0051,0.6838,0,s4,0.7792,1.0051,0.267
14349,0,1.503,0.994,0,s4,0.4397,1.0393,1.503
14350,0,2.6759,1.5805,0,s4,0.4941,2.6759,1.5716
14351,0,1.0962,0.6508,0,s4,0.6094,1.0962,0.2467
