window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_dns_flow_count,z_dns_pkt_entropy,z_dns_byte_entropy
13162,0,1.1942,0.8259,0,s3,1.1942,0.583,0.7005
13163,0,0.9559,0.8147,0,s3,0.5866,0.9016,0.9559
13165,0,1.4143,0.8429,0,s3,0.0983,1.0162,1.4143
13166,0,1.9476,0.8032,0,s3,1.9476,0.1127,0.3493
13167,0,1.0572,0.4992,0,s3,1.0572,0.4154,0.0249
13168,0,1.9476,1.851,0,s3,1.9476,1.81,1.7954
13169,0,1.7,1.3005,0,s3,0.5093,1.7,1.6923
13170,0,0.1757,0.1305,0,s3,0.1757,0.135,0.0809
13171,0,1.5355,1.2447,0,s3,0.8606,1.5355,1.338
13174,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
13176,0,1.4651,1.2581,0,s3,0.8517,1.4574,1.4651
13177,0,1.7422,0.7236,0,s3,1.7422,0.2503,0.1784
13179,0,0.2131,0.1155,0,s3,0.1072,0.0263,0.2131
13180,0,1.6889,1.2415,0,s3,0.6463,1.3892,1.6889
13181,0,1.5367,0.6564,0,s3,1.5367,0.2944,0.138
13182,0,1.9476,0.9506,0,s3,1.9476,0.4151,0.489
13183,0,0.563,0.5094,0,s3,0.5093,0.4559,0.563
13184,0,0.4408,0.2462,0,s3,0.4408,0.2055,0.0923
13185,0,1.9635,0.9272,0,s3,0.2442,1.9635,0.5738
13186,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
13191,0,1.2992,0.9976,0,s3,0.9202,0.7734,1.2992
13192,0,1.9476,1.3784,0,s3,1.9476,1.1158,1.0717
13193,0,1.9476,1.543,0,s3,1.9476,1.3296,1.3517
13194,0,1.9476,1.638,0,s3,1.9476,1.3324,1.6341
13195,0,1.9476,1.7216,0,s3,1.9476,1.3857,1.8314
13196,0,1.9476,1.3466,0,s3,1.9476,0.9881,1.1042
13197,0,1.0856,0.9238,0,s3,0.9976,0.6881,1.0856
13200,0,1.1093,0.8332,0,s3,0.3127,1.0775,1.1093
13201,0,1.9476,1.4717,0,s3,1.9476,1.2509,1.2167
13202,0,1.9476,1.3766,0,s3,1.9476,1.0467,1.1355
13203,0,0.7236,0.4949,0,s3,0.7236,0.4448,0.3164
13205,0,0.7236,0.3268,0,s3,0.7236,0.1956,0.0611
13206,0,0.4497,0.1833,0,s3,0.4497,0.0021,0.0982
13207,0,1.5161,0.8851,0,s3,0.3038,1.5161,0.8353
13208,0,0.4713,0.2617,0,s3,0.2442,0.4713,0.0697
13209,0,1.0555,0.8159,0,s3,0.3723,1.02,1.0555
13210,0,1.2706,1.1012,0,s3,0.7832,1.2497,1.2706
13211,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13213,0,1.1942,0.7951,0,s3,1.1942,0.6512,0.5398
13214,0,1.7422,1.3823,0,s3,1.7422,1.25,1.1548
13216,0,1.1707,1.021,0,s3,0.7921,1.1707,1.1001
13217,0,1.9476,0.7859,0,s3,1.9476,0.4075,0.0025
13218,0,1.4612,1.2619,0,s3,0.9202,1.4043,1.4612
13220,0,1.1072,0.7662,0,s3,1.0661,0.1252,1.1072
13221,0,1.6913,1.2721,0,s3,0.4408,1.6913,1.6842
13222,0,1.9476,1.7554,0,s3,1.9476,1.6619,1.6567
13223,0,1.3997,0.5892,0,s3,1.3997,0.3028,0.0652
13224,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
13227,0,0.9291,0.3933,0,s3,0.9291,0.1103,0.1404
13228,0,1.9476,1.3543,0,s3,1.9476,0.8465,1.2688
13229,0,1.9476,1.3318,0,s3,1.9476,1.016,1.0317
13230,0,1.9476,1.6803,0,s3,1.9476,1.3866,1.7066
13231,0,1.4934,1.0758,0,s3,0.3038,1.4934,1.4302
13233,0,0.7921,0.7259,0,s3,0.7921,0.6638,0.7218
13234,0,1.9476,1.7554,0,s3,1.9476,1.6619,1.6567
13235,0,1.9476,1.5084,0,s3,1.9476,1.2509,1.3267
13236,0,1.9476,1.7761,0,s3,1.9476,1.7756,1.6051
13237,0,1.9476,1.851,0,s3,1.9476,1.81,1.7954
13238,0,1.9476,1.5845,0,s3,1.9476,1.3972,1.4087
13239,0,1.1144,0.8792,0,s3,0.5093,1.1144,1.014
13240,0,1.9476,1.7846,0,s3,1.9476,1.6622,1.7441
13241,0,1.9476,0.7547,0,s3,1.9476,0.0946,0.222
13242,0,0.6019,0.4402,0,s3,0.2442,0.6019,0.4745
13243,0,2.288,1.4378,0,s3,0.0298,2.288,1.9955
13246,0,1.2994,1.1465,0,s3,1.1942,0.9459,1.2994
13247,0,1.9476,1.7624,0,s3,1.9476,1.645,1.6946
13248,0,1.9476,1.6275,0,s3,1.9476,1.3929,1.542
13249,0,1.9476,1.7237,0,s3,1.9476,1.5209,1.7027
13250,0,1.9476,1.4969,0,s3,1.9476,1.1615,1.3817
13251,0,1.9476,1.8492,0,s3,1.9476,1.76,1.84
13252,0,1.9476,1.4693,0,s3,1.9476,1.2468,1.2135
13253,0,0.8606,0.5638,0,s3,0.8606,0.2195,0.6112
13258,0,1.1761,1.1075,0,s3,0.9976,1.1488,1.1761
13259,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
13262,0,0.7574,0.5624,0,s3,0.1757,0.7574,0.754
13263,0,0.6023,0.3041,0,s3,0.0387,0.6023,0.2713
13264,0,1.6724,1.2142,0,s3,0.3038,1.6724,1.6664
13265,0,1.5283,1.3348,0,s3,0.9887,1.4875,1.5283
13266,0,2.2083,1.3629,0,s3,0.3723,1.5081,2.2083
13267,0,1.2716,0.7695,0,s3,1.2716,0.31,0.7268
13269,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13270,0,1.0568,0.7255,0,s3,0.0983,1.0214,1.0568
13271,0,1.2185,0.9968,0,s3,0.5778,1.1941,1.2185
13272,0,0.9341,0.8163,0,s3,0.6551,0.8596,0.9341
13273,0,1.1346,0.7936,0,s3,1.1346,0.5918,0.6544
13274,0,0.6463,0.2978,0,s3,0.6463,0.0418,0.2052
13275,0,1.1346,0.7936,0,s3,1.1346,0.5918,0.6544
13276,0,1.859,1.7524,0,s3,1.8107,1.859,1.5875
13277,0,0.4591,0.3995,0,s3,0.3812,0.4591,0.3582
13278,0,1.9476,1.2737,0,s3,1.9476,0.9832,0.8902
13279,0,1.9476,1.851,0,s3,1.9476,1.81,1.7954
13280,0,1.6388,1.124,0,s3,0.0983,1.6388,1.635
13281,0,1.6052,1.1468,0,s3,1.6052,1.1497,0.6855
13282,0,1.9476,1.5358,0,s3,1.9476,1.3325,1.3274
13283,0,1.9476,1.6139,0,s3,1.9476,1.2608,1.6334
13284,0,1.5166,1.1003,0,s3,0.4497,1.3346,1.5166
13286,0,0.8291,0.6367,0,s3,0.7236,0.3574,0.8291
13287,0,0.9976,0.5793,0,s3,0.9976,0.3305,0.4097
13288,0,1.2012,0.7471,0,s3,0.2353,1.2012,0.8047
13289,0,1.1104,0.8116,0,s3,0.4408,1.1104,0.8835
13290,0,1.4123,0.9789,0,s3,0.2442,1.4123,1.2803
13292,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13296,0,1.2031,0.9678,0,s3,1.2031,0.8263,0.874
13297,0,1.9476,0.7735,0,s3,1.9476,0.29,0.0828
13298,0,1.9476,0.8811,0,s3,1.9476,0.4791,0.2166
13299,0,1.9476,1.194,0,s3,1.9476,0.8368,0.7975
13300,0,1.9476,0.9394,0,s3,1.9476,0.4926,0.378
13301,0,1.9476,1.1414,0,s3,1.9476,0.6326,0.8439
13302,0,1.9476,0.6687,0,s3,1.9476,0.055,0.0036
13303,0,1.9476,0.7718,0,s3,1.9476,0.3017,0.0661
13304,0,1.9476,1.3672,0,s3,1.9476,1.1284,1.0256
13305,0,1.9476,0.972,0,s3,1.9476,0.619,0.3493
13306,0,1.9476,1.2058,0,s3,1.9476,0.6535,1.0164
13307,0,0.5317,0.3214,0,s3,0.1072,0.3254,0.5317
13318,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
13319,0,1.9476,1.7358,0,s3,1.9476,1.6032,1.6567
13320,0,1.9476,1.5845,0,s3,1.9476,1.3972,1.4087
13321,0,1.9476,1.851,0,s3,1.9476,1.81,1.7954
13322,0,2.0594,1.833,0,s3,1.9476,1.4921,2.0594
13323,0,1.9476,1.851,0,s3,1.9476,1.81,1.7954
13324,0,1.4809,1.3157,0,s3,1.1942,1.2721,1.4809
13329,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13330,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
13331,0,1.9476,1.214,0,s3,1.9476,0.7491,0.9452
13332,0,1.0572,0.9178,0,s3,1.0572,0.7067,0.9896
13335,0,1.3752,1.1496,0,s3,0.7921,1.2815,1.3752
13336,0,1.9476,1.7175,0,s3,1.9476,1.6032,1.6017
13337,0,1.2031,0.9678,0,s3,1.2031,0.8263,0.874
13339,0,1.3303,0.9154,0,s3,0.5181,0.8979,1.3303
13341,0,1.3854,1.1604,0,s3,0.7236,1.3723,1.3854
13342,0,1.9476,1.851,0,s3,1.9476,1.81,1.7954
13343,0,2.0992,1.8873,0,s3,1.9476,2.0992,1.615
13344,0,1.9476,1.5096,0,s3,1.9476,1.3096,1.2717
13345,0,1.7221,0.6702,0,s3,0.1072,1.7221,0.1812
13347,0,0.4563,0.3447,0,s3,0.3723,0.2055,0.4563
13348,0,1.9476,1.3576,0,s3,1.9476,1.0007,1.1245
13349,0,1.9476,1.3092,0,s3,1.9476,0.9545,1.0256
13350,0,1.9476,1.3039,0,s3,1.9476,0.9543,1.0098
13351,0,1.9476,1.1219,0,s3,1.9476,0.9124,0.5057
13352,0,1.9476,1.0029,0,s3,1.9476,0.5484,0.5127
13353,0,1.0661,0.6133,0,s3,1.0661,0.1252,0.6487
13361,0,1.1044,0.7926,0,s3,0.6551,1.1044,0.6184
13362,0,1.2627,1.1455,0,s3,1.2627,1.0352,1.1385
13363,0,1.373,1.1306,0,s3,0.7147,1.373,1.3041
13364,0,1.2578,1.0858,0,s3,0.9202,1.2578,1.0795
13368,0,1.0958,1.075,0,s3,1.0661,1.0631,1.0958
13369,0,1.9476,1.5165,0,s3,1.9476,1.2639,1.3379
13370,0,1.824,1.2664,0,s3,0.2442,1.824,1.7311
13371,0,1.5367,1.0378,0,s3,1.5367,0.7931,0.7836
13374,0,2.5718,1.7538,0,s3,0.3812,2.5718,2.3085
13376,0,0.9796,0.8122,0,s3,0.5181,0.939,0.9796
13377,0,1.9476,1.5845,0,s3,1.9476,1.3972,1.4087
13378,0,1.9476,1.851,0,s3,1.9476,1.81,1.7954
13379,0,2.2809,1.2245,0,s3,0.3038,1.0888,2.2809
13381,0,1.2716,0.7103,0,s3,1.2716,0.6691,0.1902
13382,0,1.9476,1.1402,0,s3,1.9476,0.8779,0.5951
13383,0,1.9476,1.4402,0,s3,1.9476,1.323,1.0499
13384,0,1.9476,0.845,0,s3,1.9476,0.2498,0.3377
13385,0,1.9476,0.7153,0,s3,1.9476,0.0162,0.1821
13386,0,1.0151,0.6793,0,s3,0.2353,1.0151,0.7875
13390,0,0.2442,0.1194,0,s3,0.2442,0.0563,0.0578
13391,0,1.7422,1.4067,0,s3,1.7422,1.2996,1.1782
13392,0,0.8666,0.5764,0,s3,0.1668,0.6959,0.8666
13394,0,0.6663,0.4828,0,s3,0.3723,0.4099,0.6663
13395,0,1.9476,1.268,0,s3,1.9476,1.0323,0.8241
13396,0,1.2012,0.5446,0,s3,0.1072,0.3254,1.2012
13398,0,0.4497,0.187,0,s3,0.4497,0.0057,0.1055
13399,0,1.2491,0.9053,0,s3,0.2442,1.2491,1.2226
13400,0,1.0661,0.6133,0,s3,1.0661,0.1252,0.6487
13401,0,2.1092,1.4535,0,s3,0.3038,1.9474,2.1092
13402,0,1.7618,1.1568,0,s3,0.3127,1.3958,1.7618
13403,0,1.0958,0.938,0,s3,0.6551,1.0631,1.0958
13404,0,1.0583,0.9005,0,s3,0.6463,0.9969,1.0583
13406,0,2.2535,1.2053,0,s3,0.6551,0.7072,2.2535
13407,0,0.7917,0.5479,0,s3,0.3723,0.4798,0.7917
13408,0,0.7037,0.6113,0,s3,0.4408,0.6894,0.7037
13409,0,1.9476,1.5782,0,s3,1.9476,1.4859,1.3012
13410,0,1.57,1.3739,0,s3,0.9887,1.5631,1.57
13413,0,1.9476,1.2375,0,s3,1.9476,0.8512,0.9137
13414,0,1.9476,1.4897,0,s3,1.9476,1.1992,1.3222
13415,0,1.9476,1.3503,0,s3,1.9476,1.0856,1.0176
13416,0,1.9476,1.0451,0,s3,1.9476,0.4984,0.6894
13417,0,1.9476,1.4872,0,s3,1.9476,1.2864,1.2277
13418,0,1.9476,1.8009,0,s3,1.9476,1.6894,1.7657
13419,0,1.9476,1.6932,0,s3,1.9476,1.4177,1.7143
13420,0,0.545,0.2205,0,s3,0.0298,0.0867,0.545
13423,0,1.7158,1.3564,0,s3,0.6463,1.7158,1.7072
13424,0,1.9476,1.3779,0,s3,1.9476,1.1055,1.0805
13425,0,1.9476,1.5845,0,s3,1.9476,1.3972,1.4087
13426,0,1.9476,1.7175,0,s3,1.9476,1.6032,1.6017
13427,0,1.9476,1.851,0,s3,1.9476,1.81,1.7954
13428,0,0.9529,0.8143,0,s3,0.7147,0.9529,0.7753
13429,0,1.0661,0.6133,0,s3,1.0661,0.1252,0.6487
13430,0,1.0661,0.5221,0,s3,1.0661,0.31,0.1902
13431,0,1.3312,1.1569,0,s3,1.3312,0.9734,1.1661
13433,0,1.6542,1.4783,0,s3,1.2627,1.6542,1.5179
13434,0,1.9476,1.5777,0,s3,1.9476,1.3247,1.4609
13435,0,0.9976,0.3702,0,s3,0.9976,0.1101,0.0029
13436,0,0.8666,0.78,0,s3,0.6551,0.8183,0.8666
13437,0,1.9476,1.7371,0,s3,1.9476,1.6619,1.6017
13438,0,1.9476,1.7175,0,s3,1.9476,1.6032,1.6017
13439,0,1.4122,1.1303,0,s3,0.5778,1.4009,1.4122
13441,0,1.8792,1.4972,0,s3,1.8792,1.1464,1.4659
13442,0,1.9476,1.6143,0,s3,1.9476,1.4879,1.4073
13443,0,1.9476,1.4406,0,s3,1.9476,1.109,1.2651
13444,0,1.9476,1.6478,0,s3,1.9476,1.5754,1.4203
13445,0,1.9476,1.7365,0,s3,1.9476,1.4614,1.8005
13446,0,1.5783,1.1166,0,s3,0.2442,1.5274,1.5783
13449,0,0.8606,0.3029,0,s3,0.8606,0.0326,0.0154
13453,0,0.9752,0.8951,0,s3,0.9291,0.781,0.9752
13454,0,1.8525,1.275,0,s3,0.7832,1.1892,1.8525
13455,0,0.2936,0.2481,0,s3,0.2442,0.2066,0.2936
13456,0,1.9476,1.0038,0,s3,1.9476,0.519,0.5447
13457,0,1.0323,0.7186,0,s3,0.3812,0.7424,1.0323
13458,0,1.466,1.0626,0,s3,0.3723,1.3495,1.466
13459,0,1.9476,1.4705,0,s3,1.9476,1.1921,1.2717
13460,0,1.8792,0.8316,0,s3,1.8792,0.3366,0.2791
13461,0,1.1346,0.61,0,s3,1.1346,0.5918,0.1035
13462,0,1.3312,1.1185,0,s3,1.3312,1.0752,0.949
13463,0,1.9476,1.396,0,s3,1.9476,0.9273,1.3132
13464,0,0.5093,0.3016,0,s3,0.5093,0.0415,0.3539
13469,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13470,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
13471,0,1.9476,1.445,0,s3,1.9476,1.1718,1.2156
13472,0,1.9476,1.0027,0,s3,1.9476,0.4466,0.6139
13473,0,1.5218,1.2002,0,s3,0.6463,1.5218,1.4326
13475,0,1.2716,0.7103,0,s3,1.2716,0.6691,0.1902
13476,0,2.1385,1.752,0,s3,1.8107,1.3068,2.1385
13477,0,0.7147,0.3616,0,s3,0.7147,0.1837,0.1863
13478,0,1.8733,1.3029,0,s3,0.3812,1.8733,1.6543
13480,0,2.1349,1.8475,0,s3,1.3997,2.0079,2.1349
13481,0,0.6551,0.3584,0,s3,0.6551,0.0652,0.3548
13482,0,1.2933,0.8182,0,s3,0.3127,1.2933,0.8485
13484,0,1.3975,0.9822,0,s3,0.2353,1.3139,1.3975
13485,0,1.6629,0.9567,0,s3,0.3812,0.826,1.6629
13486,0,1.4704,0.9995,0,s3,0.5093,1.0187,1.4704
13488,0,1.6737,0.812,0,s3,1.6737,0.427,0.3353
13489,0,1.9476,0.7836,0,s3,1.9476,0.1426,0.2607
13490,0,1.9476,1.0567,0,s3,1.9476,0.5796,0.643
13492,0,0.8423,0.6491,0,s3,0.3127,0.7924,0.8423
13493,0,1.9476,0.9022,0,s3,1.9476,0.3794,0.3797
13494,0,1.9476,1.1148,0,s3,1.9476,0.6412,0.7557
13495,0,1.9476,1.058,0,s3,1.9476,0.6384,0.588
13496,0,1.2226,1.1138,0,s3,0.9202,1.1985,1.2226
13497,0,1.8107,1.2822,0,s3,1.8107,0.869,1.167
13499,0,2.2372,1.7222,0,s3,1.3312,2.2372,1.5981
13500,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
13501,0,1.1761,1.1075,0,s3,0.9976,1.1488,1.1761
13502,0,1.0627,0.669,0,s3,0.1072,0.837,1.0627
13503,0,0.4576,0.4306,0,s3,0.4408,0.4576,0.3934
13504,0,1.5263,1.1931,0,s3,0.7236,1.5263,1.3293
13505,0,1.6205,1.1397,0,s3,0.3812,1.6205,1.4175
13506,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13507,0,2.3758,1.6658,0,s3,0.8517,2.3758,1.7699
13508,0,1.8107,1.801,0,s3,1.8107,1.8032,1.789
13509,0,0.799,0.7562,0,s3,0.7236,0.7461,0.799
13510,0,0.8606,0.3222,0,s3,0.8606,0.0905,0.0154
13511,0,1.9476,1.1409,0,s3,1.9476,0.7083,0.7668
13512,0,1.9476,1.5544,0,s3,1.9476,1.3609,1.3546
13513,0,1.6709,1.3632,0,s3,0.7832,1.6709,1.6356
13518,0,1.9476,1.3792,0,s3,1.9476,0.8914,1.2985
13519,0,1.1446,0.6211,0,s3,0.0298,0.6889,1.1446
13520,0,1.3448,1.1553,0,s3,0.7921,1.329,1.3448
13521,0,1.7837,1.6742,0,s3,1.4682,1.7837,1.7708
13522,0,0.7062,0.4723,0,s3,0.0983,0.7062,0.6123
13523,0,0.8606,0.3222,0,s3,0.8606,0.0905,0.0154
13524,0,0.8291,0.7593,0,s3,0.7236,0.7252,0.8291
13525,0,1.8063,0.9862,0,s3,0.5778,1.8063,0.5745
13527,0,0.9976,0.8501,0,s3,0.9976,0.7501,0.8027
13528,0,1.1942,0.7255,0,s3,1.1942,0.2446,0.7377
13529,0,1.9476,1.2117,0,s3,1.9476,0.6745,1.0131
13530,0,0.9821,0.644,0,s3,0.3127,0.6372,0.9821
13531,0,0.9752,0.8189,0,s3,0.9291,0.5524,0.9752
13532,0,1.7921,1.2558,0,s3,0.2442,1.7921,1.7311
13533,0,0.7443,0.622,0,s3,0.5866,0.535,0.7443
13535,0,1.3448,1.1553,0,s3,0.7921,1.329,1.3448
13536,0,1.9476,1.4901,0,s3,1.9476,1.2509,1.2717
13537,0,1.8107,1.5653,0,s3,1.8107,1.4381,1.4471
13538,0,1.2627,0.7903,0,s3,1.2627,0.7938,0.3145
13539,0,1.0661,0.4865,0,s3,1.0661,0.1252,0.2683
13541,0,1.479,1.2212,0,s3,0.7921,1.3924,1.479
13542,0,1.9476,1.267,0,s3,1.9476,1.1614,0.6921
13543,0,2.3297,1.6977,0,s3,0.5778,2.3297,2.1856
13545,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
13546,0,0.9248,0.6831,0,s3,0.3038,0.9248,0.8206
13547,0,0.302,0.1298,0,s3,0.0298,0.302,0.0576
13549,0,0.4765,0.3147,0,s3,0.3723,0.4765,0.0954
13550,0,1.3997,0.7539,0,s3,1.3997,0.5928,0.2692
13551,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
13552,0,1.9476,1.259,0,s3,1.9476,0.9111,0.9182
13553,0,1.0661,0.6133,0,s3,1.0661,0.1252,0.6487
13554,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
13557,0,1.8792,1.2932,0,s3,1.8792,1.0502,0.9503
13558,0,1.5367,0.6438,0,s3,1.5367,0.1527,0.2421
13559,0,1.2031,0.4872,0,s3,1.2031,0.1852,0.0733
13560,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
13562,0,0.4497,0.2498,0,s3,0.4497,0.2654,0.0343
13563,0,1.9476,1.3549,0,s3,1.9476,0.9547,1.1623
13564,0,1.9476,0.7406,0,s3,1.9476,0.1414,0.1328
13565,0,1.9476,0.7402,0,s3,1.9476,0.1359,0.1372
13566,0,1.6052,1.0494,0,s3,1.6052,0.735,0.8079
13571,0,1.3267,0.9572,0,s3,0.2353,1.3096,1.3267
13572,0,1.9476,1.5096,0,s3,1.9476,1.3096,1.2717
13573,0,1.9476,1.7175,0,s3,1.9476,1.6032,1.6017
13574,0,1.9476,1.205,0,s3,1.9476,0.7809,0.8866
13575,0,0.6805,0.5376,0,s3,0.3127,0.6196,0.6805
13576,0,2.0408,1.7869,0,s3,1.6052,1.7148,2.0408
13578,0,1.728,1.435,0,s3,0.8517,1.7254,1.728
13579,0,1.9476,1.0135,0,s3,1.9476,0.4304,0.6625
13580,0,1.9476,1.4128,0,s3,1.9476,0.9653,1.3255
13581,0,1.8358,1.2356,0,s3,0.4408,1.4302,1.8358
13586,0,0.7921,0.5912,0,s3,0.7921,0.5491,0.4323
13588,0,0.7921,0.7259,0,s3,0.7921,0.6638,0.7218
13590,0,1.6724,1.2142,0,s3,0.3038,1.6724,1.6664
13591,0,0.4591,0.3995,0,s3,0.3812,0.4591,0.3582
13593,0,1.0769,0.5991,0,s3,0.6551,0.0652,1.0769
13594,0,0.7236,0.5533,0,s3,0.7236,0.3574,0.579
13595,0,0.8517,0.5648,0,s3,0.8517,0.3834,0.4592
13597,0,0.5093,0.447,0,s3,0.5093,0.4942,0.3375
13598,0,1.9476,0.8963,0,s3,1.9476,0.4381,0.3031
13599,0,1.9476,0.8215,0,s3,1.9476,0.2534,0.2635
13600,0,0.9887,0.5575,0,s3,0.9887,0.3018,0.382
13603,0,1.1257,1.0513,0,s3,1.1257,0.9956,1.0326
13604,0,1.9476,1.3042,0,s3,1.9476,1.0197,0.9452
13605,0,1.9476,1.265,0,s3,1.9476,0.9022,0.9452
13606,0,1.792,1.7252,0,s3,1.6052,1.792,1.7785
13608,0,0.8888,0.6336,0,s3,0.2353,0.7767,0.8888
13609,0,0.8423,0.4926,0,s3,0.0298,0.6057,0.8423
13610,0,1.8825,1.3089,0,s3,0.3812,1.8825,1.6629
13613,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
13614,0,0.7921,0.4175,0,s3,0.7921,0.2894,0.1709
13615,0,1.7916,1.269,0,s3,0.5093,1.7916,1.5062
13616,0,0.7236,0.4549,0,s3,0.7236,0.4084,0.2326
13617,0,1.0958,1.075,0,s3,1.0661,1.0631,1.0958
13619,0,0.6551,0.2531,0,s3,0.6551,0.0652,0.0391
13620,0,0.7142,0.4894,0,s3,0.0983,0.6557,0.7142
13621,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
13623,0,0.7449,0.643,0,s3,0.5866,0.7449,0.5975
13624,0,0.9976,0.3661,0,s3,0.9976,0.0072,0.0934
13625,0,1.9476,1.7175,0,s3,1.9476,1.6032,1.6017
13626,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
13627,0,0.7579,0.5075,0,s3,0.0298,0.7579,0.7347
13628,0,1.9476,1.4323,0,s3,1.9476,1.1665,1.1827
13629,0,1.1942,0.9931,0,s3,1.1942,0.7881,0.9971
13634,0,0.3127,0.2089,0,s3,0.3127,0.142,0.1721
13635,0,1.9476,0.8059,0,s3,1.9476,0.0539,0.4162
13636,0,1.9476,0.7945,0,s3,1.9476,0.1175,0.3185
13637,0,1.9476,1.1591,0,s3,1.9476,0.5845,0.9452
13638,0,0.7921,0.3224,0,s3,0.7921,0.0043,0.1709
13640,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
13641,0,1.7628,1.1983,0,s3,0.4408,1.7628,1.3914
13642,0,0.9976,0.5793,0,s3,0.9976,0.3305,0.4097
13643,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
13645,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
13646,0,1.9476,1.6041,0,s3,1.9476,1.4559,1.4087
13647,0,1.9476,1.851,0,s3,1.9476,1.81,1.7954
13648,0,1.8578,1.3279,0,s3,1.1942,0.9318,1.8578
13649,0,2.4333,1.6644,0,s3,0.3812,2.4333,2.1788
13650,0,1.5859,1.4054,0,s3,1.0572,1.5731,1.5859
13651,0,0.6776,0.6175,0,s3,0.5181,0.6776,0.6568
13654,0,1.6737,1.095,0,s3,1.6737,0.915,0.6963
13655,0,1.9476,1.4315,0,s3,1.9476,1.0526,1.2943
13656,0,0.9998,0.6296,0,s3,0.4497,0.4392,0.9998
13658,0,0.7252,0.4864,0,s3,0.0298,0.7252,0.7041
13659,0,1.6913,1.2721,0,s3,0.4408,1.6913,1.6842
13660,0,1.7422,1.6356,0,s3,1.7422,1.5824,1.5822
13661,0,1.1346,0.5978,0,s3,1.1346,0.0043,0.6544
13664,0,0.8606,0.3945,0,s3,0.8606,0.0326,0.2903
13666,0,0.806,0.6668,0,s3,0.6463,0.548,0.806
13667,0,1.9476,0.8968,0,s3,1.9476,0.5399,0.2029
13668,0,1.9476,1.3174,0,s3,1.9476,1.0245,0.98
13669,0,1.9476,1.2278,0,s3,1.9476,0.7492,0.9867
13670,0,1.5367,1.0241,0,s3,1.5367,0.6911,0.8444
13671,0,1.2031,0.4872,0,s3,1.2031,0.1852,0.0733
13673,0,0.3038,0.2269,0,s3,0.3038,0.1917,0.1852
13674,0,1.0958,1.075,0,s3,1.0661,1.0631,1.0958
13675,0,1.0661,0.6133,0,s3,1.0661,0.1252,0.6487
13676,0,0.9227,0.6611,0,s3,0.6551,0.4056,0.9227
13678,0,1.7366,1.4383,0,s3,0.8517,1.7366,1.7266
13679,0,1.9476,1.851,0,s3,1.9476,1.81,1.7954
13680,0,1.9476,1.7175,0,s3,1.9476,1.6032,1.6017
13681,0,1.8767,1.1952,0,s3,0.0298,1.6792,1.8767
13682,0,2.3357,1.7228,0,s3,0.5778,2.3357,2.2548
13686,0,0.9976,0.7433,0,s3,0.9976,0.6881,0.5443
13687,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
13688,0,2.0418,1.2312,0,s3,0.1757,1.4762,2.0418
13689,0,0.7672,0.6802,0,s3,0.6551,0.7672,0.6184
13690,0,0.7252,0.6759,0,s3,0.7236,0.7252,0.579
13691,0,0.9291,0.6629,0,s3,0.9291,0.6424,0.4172
13692,0,0.0822,0.0586,0,s3,0.0387,0.0548,0.0822
13693,0,1.4139,0.8925,0,s3,0.3812,0.8823,1.4139
13694,0,1.1346,0.7934,0,s3,1.1346,0.5918,0.6537
13695,0,1.9487,1.3123,0,s3,0.7832,1.2049,1.9487
13696,0,0.9513,0.4444,0,s3,0.3127,0.9513,0.0691
13697,0,1.058,0.6946,0,s3,0.0983,1.058,0.9274
13698,0,0.395,0.3408,0,s3,0.3127,0.3148,0.395
13699,0,0.6551,0.4095,0,s3,0.6551,0.2443,0.329
13700,0,1.7921,0.8155,0,s3,0.2442,1.7921,0.4101
13701,0,1.0002,0.7322,0,s3,0.2353,0.961,1.0002
13702,0,0.9844,0.8811,0,s3,0.7147,0.9441,0.9844
13703,0,0.6463,0.3307,0,s3,0.6463,0.1292,0.2167
13704,0,0.3648,0.1619,0,s3,0.0387,0.3648,0.0822
