window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_auth_flow_count,z_syn_flag_sum
9241,0,0.7618,0.4088,0,s2,0.7618,0.0558
9255,0,0.7618,0.4088,0,s2,0.7618,0.0558
9257,0,0.3362,0.196,0,s2,0.3362,0.0558
9258,0,0.3362,0.196,0,s2,0.3362,0.0558
9267,0,0.3362,0.196,0,s2,0.3362,0.0558
9269,0,0.2128,0.1343,0,s2,0.2128,0.0558
9275,0,0.3362,0.196,0,s2,0.3362,0.0558
9276,0,0.3362,0.196,0,s2,0.3362,0.0558
9290,0,0.3362,0.196,0,s2,0.3362,0.0558
9306,0,0.3362,0.196,0,s2,0.3362,0.0558
9317,0,0.2128,0.1343,0,s2,0.2128,0.0558
9330,0,1.3108,0.6833,0,s2,1.3108,0.0558
9331,0,0.2128,0.1343,0,s2,0.2128,0.0558
9345,0,0.2128,0.1343,0,s2,0.2128,0.0558
9348,0,0.7618,0.4088,0,s2,0.7618,0.0558
9367,0,0.3362,0.196,0,s2,0.3362,0.0558
9375,0,0.3362,0.196,0,s2,0.3362,0.0558
9403,0,0.7618,0.4088,0,s2,0.7618,0.0558
9413,0,0.7618,0.4088,0,s2,0.7618,0.0558
9425,0,0.3362,0.196,0,s2,0.3362,0.0558
9437,0,1.8599,0.9578,0,s2,1.8599,0.0558
9439,0,0.3362,0.196,0,s2,0.3362,0.0558
9443,0,1.3108,0.6833,0,s2,1.3108,0.0558
9444,0,0.7618,0.4088,0,s2,0.7618,0.0558
9446,0,0.3362,0.196,0,s2,0.3362,0.0558
9447,0,1.8599,0.9578,0,s2,1.8599,0.0558
9449,0,0.8853,0.4706,0,s2,0.8853,0.0558
9451,0,0.7618,0.4088,0,s2,0.7618,0.0558
9459,0,1.3108,0.6833,0,s2,1.3108,0.0558
9460,0,1.3108,0.6833,0,s2,1.3108,0.0558
9461,0,0.7618,0.4088,0,s2,0.7618,0.0558
9470,0,0.3362,0.196,0,s2,0.3362,0.0558
9478,0,0.2128,0.1343,0,s2,0.2128,0.0558
9479,0,0.2128,0.1343,0,s2,0.2128,0.0558
9480,0,0.2128,0.1343,0,s2,0.2128,0.0558
9484,0,0.3362,0.196,0,s2,0.3362,0.0558
9485,0,0.7618,0.4088,0,s2,0.7618,0.0558
9491,0,1.8599,0.9578,0,s2,1.8599,0.0558
9494,0,0.3362,0.196,0,s2,0.3362,0.0558
9512,0,0.3362,0.196,0,s2,0.3362,0.0558
9516,0,0.7618,0.4088,0,s2,0.7618,0.0558
9517,0,0.7618,0.4088,0,s2,0.7618,0.0558
9519,0,0.3362,0.196,0,s2,0.3362,0.0558
9531,0,0.7618,0.4088,0,s2,0.7618,0.0558
9532,0,0.2128,0.1343,0,s2,0.2128,0.0558
9534,0,0.3362,0.196,0,s2,0.3362,0.0558
9537,0,0.7618,0.4088,0,s2,0.7618,0.0558
9551,0,0.7618,0.4088,0,s2,0.7618,0.0558
9553,0,0.8853,0.4706,0,s2,0.8853,0.0558
9554,0,0.7618,0.4088,0,s2,0.7618,0.0558
9606,0,0.8853,0.4706,0,s2,0.8853,0.0558
9628,0,1.8599,0.9578,0,s2,1.8599,0.0558
9805,0,0.3362,0.196,0,s2,0.3362,0.0558
9810,0,0.7618,0.4088,0,s2,0.7618,0.0558
10000,0,0.7618,0.4088,0,s2,0.7618,0.0558
10190,0,0.7618,0.4088,0,s2,0.7618,0.0558
10193,0,0.7618,0.4088,0,s2,0.7618,0.0558
10196,0,0.2128,0.1343,0,s2,0.2128,0.0558
10227,0,0.7618,0.4088,0,s2,0.7618,0.0558
10228,0,0.2128,0.1343,0,s2,0.2128,0.0558
10372,0,0.3362,0.196,0,s2,0.3362,0.0558
10373,0,0.2128,0.1343,0,s2,0.2128,0.0558
10378,0,0.7618,0.4088,0,s2,0.7618,0.0558
10568,0,0.3362,0.196,0,s2,0.3362,0.0558
10737,0,0.3362,0.196,0,s2,0.3362,0.0558
10764,0,1.3108,0.6833,0,s2,1.3108,0.0558
10914,0,0.3362,0.196,0,s2,0.3362,0.0558
11069,0,0.7618,0.4088,0,s2,0.7618,0.0558
11071,0,0.8853,0.4706,0,s2,0.8853,0.0558
11072,0,0.2128,0.1343,0,s2,0.2128,0.0558
11073,0,0.2128,0.1343,0,s2,0.2128,0.0558
11241,0,0.7618,0.4088,0,s2,0.7618,0.0558
11273,0,0.3362,0.196,0,s2,0.3362,0.0558
11438,0,1.3108,0.6833,0,s2,1.3108,0.0558
11575,0,0.3362,0.196,0,s2,0.3362,0.0558
11577,0,0.7618,0.4088,0,s2,0.7618,0.0558
11742,0,1.3108,0.6833,0,s2,1.3108,0.0558
11743,0,0.7618,0.4088,0,s2,0.7618,0.0558
11790,0,0.8853,0.4706,0,s2,0.8853,0.0558
11791,0,0.8853,0.4706,0,s2,0.8853,0.0558
11976,0,0.8853,0.4706,0,s2,0.8853,0.0558
12102,0,0.3362,0.196,0,s2,0.3362,0.0558
12103,0,4.056,2.0559,1,s2,4.056,0.0558
12146,0,0.2128,0.1343,0,s2,0.2128,0.0558
12286,0,0.3362,0.196,0,s2,0.3362,0.0558
12294,0,0.8853,0.4706,0,s2,0.8853,0.0558
12468,0,0.7618,0.4088,0,s2,0.7618,0.0558
12471,0,0.3362,0.196,0,s2,0.3362,0.0558
12474,0,0.2128,0.1343,0,s2,0.2128,0.0558
12654,0,0.7618,0.4088,0,s2,0.7618,0.0558
12686,0,0.3362,0.196,0,s2,0.3362,0.0558
12732,0,1.3108,0.6833,0,s2,1.3108,0.0558
12872,0,0.3362,0.196,0,s2,0.3362,0.0558
12881,0,1.3108,0.6833,0,s2,1.3108,0.0558
12919,0,0.3362,0.196,0,s2,0.3362,0.0558
13061,0,2.9579,1.5068,0,s2,2.9579,0.0558
13131,0,0.7618,0.4088,0,s2,0.7618,0.0558
13160,0,2.9579,1.5068,0,s2,2.9579,0.0558
13163,0,0.7618,0.4088,0,s2,0.7618,0.0558
13170,0,0.3362,0.196,0,s2,0.3362,0.0558
13177,0,0.8853,0.4706,0,s2,0.8853,0.0558
13178,0,0.8853,0.4706,0,s2,0.8853,0.0558
13185,0,0.8853,0.4706,0,s2,0.8853,0.0558
13186,0,0.2128,0.1343,0,s2,0.2128,0.0558
13188,0,0.3362,0.196,0,s2,0.3362,0.0558
13189,0,1.8599,0.9578,0,s2,1.8599,0.0558
13197,0,0.8853,0.4706,0,s2,0.8853,0.0558
13200,0,0.7618,0.4088,0,s2,0.7618,0.0558
13205,0,1.3108,0.6833,0,s2,1.3108,0.0558
13207,0,0.3362,0.196,0,s2,0.3362,0.0558
13210,0,0.7618,0.4088,0,s2,0.7618,0.0558
13211,0,0.7618,0.4088,0,s2,0.7618,0.0558
13212,0,0.7618,0.4088,0,s2,0.7618,0.0558
13220,0,0.7618,0.4088,0,s2,0.7618,0.0558
13257,0,1.8599,0.9578,0,s2,1.8599,0.0558
13258,0,0.7618,0.4088,0,s2,0.7618,0.0558
13267,0,1.8599,0.9578,0,s2,1.8599,0.0558
13269,0,0.7618,0.4088,0,s2,0.7618,0.0558
13270,0,0.2128,0.1343,0,s2,0.2128,0.0558
13271,0,0.2128,0.1343,0,s2,0.2128,0.0558
13277,0,0.7618,0.4088,0,s2,0.7618,0.0558
13284,0,0.7618,0.4088,0,s2,0.7618,0.0558
13287,0,0.7618,0.4088,0,s2,0.7618,0.0558
13288,0,1.8599,0.9578,0,s2,1.8599,0.0558
13292,0,0.3362,0.196,0,s2,0.3362,0.0558
13318,0,0.7618,0.4088,0,s2,0.7618,0.0558
13325,0,0.7618,0.4088,0,s2,0.7618,0.0558
13332,0,0.3362,0.196,0,s2,0.3362,0.0558
13345,0,0.3362,0.196,0,s2,0.3362,0.0558
13368,0,0.7618,0.4088,0,s2,0.7618,0.0558
13370,0,0.3362,0.196,0,s2,0.3362,0.0558
13372,0,0.7618,0.4088,0,s2,0.7618,0.0558
13373,0,0.3362,0.196,0,s2,0.3362,0.0558
13376,0,0.7618,0.4088,0,s2,0.7618,0.0558
13398,0,0.7618,0.4088,0,s2,0.7618,0.0558
13403,0,0.3362,0.196,0,s2,0.3362,0.0558
13498,0,0.2128,0.1343,0,s2,0.2128,0.0558
13501,0,0.3362,0.196,0,s2,0.3362,0.0558
13502,0,0.3362,0.196,0,s2,0.3362,0.0558
13503,0,0.3362,0.196,0,s2,0.3362,0.0558
13505,0,0.8853,0.4706,0,s2,0.8853,0.0558
13506,0,0.7618,0.4088,0,s2,0.7618,0.0558
13509,0,0.2128,0.1343,0,s2,0.2128,0.0558
13519,0,0.3362,0.196,0,s2,0.3362,0.0558
13520,0,0.3362,0.196,0,s2,0.3362,0.0558
13524,0,0.3362,0.196,0,s2,0.3362,0.0558
13525,0,0.3362,0.196,0,s2,0.3362,0.0558
13593,0,0.3362,0.196,0,s2,0.3362,0.0558
13594,0,0.3362,0.196,0,s2,0.3362,0.0558
13623,0,0.3362,0.196,0,s2,0.3362,0.0558
13648,0,0.3362,0.196,0,s2,0.3362,0.0558
13673,0,0.7618,0.4088,0,s2,0.7618,0.0558
13674,0,0.7618,0.4088,0,s2,0.7618,0.0558
13683,0,0.7618,0.4088,0,s2,0.7618,0.0558
13689,0,0.7618,0.4088,0,s2,0.7618,0.0558
13692,0,0.7618,0.4088,0,s2,0.7618,0.0558
13694,0,4.056,2.0559,1,s2,4.056,0.0558
13696,0,0.3362,0.196,0,s2,0.3362,0.0558
13724,0,1.3108,0.6833,0,s2,1.3108,0.0558
13729,0,0.3362,0.196,0,s2,0.3362,0.0558
13735,0,0.3362,0.196,0,s2,0.3362,0.0558
13755,0,2.4089,1.2324,0,s2,2.4089,0.0558
13756,0,0.2128,0.1343,0,s2,0.2128,0.0558
13757,0,0.3362,0.196,0,s2,0.3362,0.0558
13762,0,0.3362,0.196,0,s2,0.3362,0.0558
13764,0,0.3362,0.196,0,s2,0.3362,0.0558
13785,0,0.3362,0.196,0,s2,0.3362,0.0558
13788,0,0.2128,0.1343,0,s2,0.2128,0.0558
13789,0,0.8853,0.4706,0,s2,0.8853,0.0558
13795,0,0.7618,0.4088,0,s2,0.7618,0.0558
13811,0,0.3362,0.196,0,s2,0.3362,0.0558
13814,0,1.3108,0.6833,0,s2,1.3108,0.0558
13834,0,1.8599,0.9578,0,s2,1.8599,0.0558
13852,0,0.8853,0.4706,0,s2,0.8853,0.0558
13853,0,1.8599,0.9578,0,s2,1.8599,0.0558
13865,0,0.3362,0.196,0,s2,0.3362,0.0558
13866,0,0.2128,0.1343,0,s2,0.2128,0.0558
13867,0,0.8853,0.4706,0,s2,0.8853,0.0558
13877,0,0.8853,0.4706,0,s2,0.8853,0.0558
13878,0,0.8853,0.4706,0,s2,0.8853,0.0558
13888,0,0.3362,0.196,0,s2,0.3362,0.0558
13889,0,0.3362,0.196,0,s2,0.3362,0.0558
13896,0,0.3362,0.196,0,s2,0.3362,0.0558
13911,0,0.7618,0.4088,0,s2,0.7618,0.0558
13912,0,0.3362,0.196,0,s2,0.3362,0.0558
13913,0,0.8853,0.4706,0,s2,0.8853,0.0558
13914,0,0.3362,0.196,0,s2,0.3362,0.0558
13918,0,1.8599,0.9578,0,s2,1.8599,0.0558
13919,0,0.7618,0.4088,0,s2,0.7618,0.0558
13924,0,0.3362,0.196,0,s2,0.3362,0.0558
13947,0,0.3362,0.196,0,s2,0.3362,0.0558
13948,0,1.3108,0.6833,0,s2,1.3108,0.0558
13950,0,1.8599,0.9578,0,s2,1.8599,0.0558
13954,0,0.2128,0.1343,0,s2,0.2128,0.0558
13955,0,0.8853,0.4706,0,s2,0.8853,0.0558
13973,0,0.2128,0.1343,0,s2,0.2128,0.0558
13974,0,0.3362,0.196,0,s2,0.3362,0.0558
13978,0,1.3108,0.6833,0,s2,1.3108,0.0558
13979,0,0.8853,0.4706,0,s2,0.8853,0.0558
13980,0,0.8853,0.4706,0,s2,0.8853,0.0558
13981,0,0.7618,0.4088,0,s2,0.7618,0.0558
13992,0,0.8853,0.4706,0,s2,0.8853,0.0558
13993,0,0.8853,0.4706,0,s2,0.8853,0.0558
14047,0,0.8853,0.4706,0,s2,0.8853,0.0558
14048,0,0.3362,0.196,0,s2,0.3362,0.0558
14049,0,0.8853,0.4706,0,s2,0.8853,0.0558
14050,0,0.8853,0.4706,0,s2,0.8853,0.0558
14051,0,0.8853,0.4706,0,s2,0.8853,0.0558
14063,0,0.3362,0.196,0,s2,0.3362,0.0558
14100,0,0.2128,0.1343,0,s2,0.2128,0.0558
14101,0,0.8853,0.4706,0,s2,0.8853,0.0558
14110,0,0.8853,0.4706,0,s2,0.8853,0.0558
14113,0,0.8853,0.4706,0,s2,0.8853,0.0558
14121,0,0.8853,0.4706,0,s2,0.8853,0.0558
14123,0,0.3362,0.196,0,s2,0.3362,0.0558
14126,0,0.8853,0.4706,0,s2,0.8853,0.0558
14195,0,0.3362,0.196,0,s2,0.3362,0.0558
14200,0,0.2128,0.1343,0,s2,0.2128,0.0558
14201,0,0.3362,0.196,0,s2,0.3362,0.0558
14223,0,0.3362,0.196,0,s2,0.3362,0.0558
14233,0,0.8853,0.4706,0,s2,0.8853,0.0558
14236,0,0.3362,0.196,0,s2,0.3362,0.0558
14237,0,0.3362,0.196,0,s2,0.3362,0.0558
14238,0,0.3362,0.196,0,s2,0.3362,0.0558
14243,0,0.7618,0.4088,0,s2,0.7618,0.0558
14244,0,0.2128,0.1343,0,s2,0.2128,0.0558
14260,0,0.8853,0.4706,0,s2,0.8853,0.0558
14261,0,0.8853,0.4706,0,s2,0.8853,0.0558
14262,0,0.3362,0.196,0,s2,0.3362,0.0558
14264,0,0.7618,0.4088,0,s2,0.7618,0.0558
14267,0,0.3362,0.196,0,s2,0.3362,0.0558
14272,0,0.3362,0.196,0,s2,0.3362,0.0558
14286,0,0.2128,0.1343,0,s2,0.2128,0.0558
14297,0,0.7618,0.4088,0,s2,0.7618,0.0558
14301,0,0.8853,0.4706,0,s2,0.8853,0.0558
14302,0,0.3362,0.196,0,s2,0.3362,0.0558
14304,0,0.2128,0.1343,0,s2,0.2128,0.0558
14306,0,0.8853,0.4706,0,s2,0.8853,0.0558
14308,0,0.2128,0.1343,0,s2,0.2128,0.0558
14309,0,0.8853,0.4706,0,s2,0.8853,0.0558
14323,0,0.7618,0.4088,0,s2,0.7618,0.0558
14324,0,0.3362,0.196,0,s2,0.3362,0.0558
14344,0,0.3362,0.196,0,s2,0.3362,0.0558
14346,0,0.8853,0.4706,0,s2,0.8853,0.0558
14347,0,0.2128,0.1343,0,s2,0.2128,0.0558
14348,0,0.3362,0.196,0,s2,0.3362,0.0558
14349,0,0.3362,0.196,0,s2,0.3362,0.0558
14362,0,0.8853,0.4706,0,s2,0.8853,0.0558
14364,0,0.8853,0.4706,0,s2,0.8853,0.0558
14373,0,0.7618,0.4088,0,s2,0.7618,0.0558
14374,0,1.8599,0.9578,0,s2,1.8599,0.0558
14391,0,1.3108,0.6833,0,s2,1.3108,0.0558
14392,0,0.8853,0.4706,0,s2,0.8853,0.0558
14399,0,0.7618,0.4088,0,s2,0.7618,0.0558
14406,0,0.3362,0.196,0,s2,0.3362,0.0558
14407,0,0.2128,0.1343,0,s2,0.2128,0.0558
14412,0,0.8853,0.4706,0,s2,0.8853,0.0558
14413,0,0.3362,0.196,0,s2,0.3362,0.0558
14414,0,0.8853,0.4706,0,s2,0.8853,0.0558
14416,0,0.7618,0.4088,0,s2,0.7618,0.0558
14434,0,0.3362,0.196,0,s2,0.3362,0.0558
14435,0,0.3362,0.196,0,s2,0.3362,0.0558
14439,0,0.7618,0.4088,0,s2,0.7618,0.0558
14442,0,0.3362,0.196,0,s2,0.3362,0.0558
14443,0,6.2521,3.154,1,s2,6.2521,0.0558
14450,0,0.7618,0.4088,0,s2,0.7618,0.0558
14466,1,1.8599,0.9578,0,s2,1.8599,0.0558
14469,0,0.8853,0.4706,0,s2,0.8853,0.0558
14471,0,0.8853,0.4706,0,s2,0.8853,0.0558
14473,1,0.3362,0.196,0,s2,0.3362,0.0558
14482,1,0.3362,0.196,0,s2,0.3362,0.0558
14484,1,0.3362,0.196,0,s2,0.3362,0.0558
14485,1,0.3362,0.196,0,s2,0.3362,0.0558
14486,1,0.7618,0.4088,0,s2,0.7618,0.0558
14487,1,1.8599,0.9578,0,s2,1.8599,0.0558
14491,1,0.3362,0.196,0,s2,0.3362,0.0558
14492,1,0.3362,0.196,0,s2,0.3362,0.0558
14494,1,0.3362,0.196,0,s2,0.3362,0.0558
14500,1,0.3362,0.196,0,s2,0.3362,0.0558
14501,1,0.3362,0.196,0,s2,0.3362,0.0558
14502,1,0.3362,0.196,0,s2,0.3362,0.0558
14507,1,0.7618,0.4088,0,s2,0.7618,0.0558
14508,0,1.3108,0.6833,0,s2,1.3108,0.0558
14509,0,0.8853,0.4706,0,s2,0.8853,0.0558
14513,0,0.3362,0.196,0,s2,0.3362,0.0558
14525,0,0.2128,0.1343,0,s2,0.2128,0.0558
14526,0,0.8853,0.4706,0,s2,0.8853,0.0558
14528,1,0.7618,0.4088,0,s2,0.7618,0.0558
14529,1,0.7618,0.4088,0,s2,0.7618,0.0558
14533,1,0.3362,0.196,0,s2,0.3362,0.0558
14534,0,0.2128,0.1343,0,s2,0.2128,0.0558
14536,0,0.8853,0.4706,0,s2,0.8853,0.0558
14550,1,0.7618,0.4088,0,s2,0.7618,0.0558
14551,1,1.3108,0.6833,0,s2,1.3108,0.0558
14552,1,1.8599,0.9578,0,s2,1.8599,0.0558
14553,1,0.7618,0.4088,0,s2,0.7618,0.0558
14555,1,0.3362,0.196,0,s2,0.3362,0.0558
14556,1,0.7618,0.4088,0,s2,0.7618,0.0558
14557,1,0.7618,0.4088,0,s2,0.7618,0.0558
14558,1,0.8853,0.4706,0,s2,0.8853,0.0558
14559,1,0.2128,0.1343,0,s2,0.2128,0.0558
14560,1,2.4089,1.2324,0,s2,2.4089,0.0558
14561,1,0.2128,0.1343,0,s2,0.2128,0.0558
14562,1,0.8853,0.4706,0,s2,0.8853,0.0558
14563,1,0.3362,0.196,0,s2,0.3362,0.0558
14565,0,0.3362,0.196,0,s2,0.3362,0.0558
14567,0,0.7618,0.4088,0,s2,0.7618,0.0558
14571,0,0.8853,0.4706,0,s2,0.8853,0.0558
14573,0,2.4089,1.2324,0,s2,2.4089,0.0558
14577,0,0.3362,0.196,0,s2,0.3362,0.0558
14581,0,2.4089,1.2324,0,s2,2.4089,0.0558
14587,0,0.7618,0.4088,0,s2,0.7618,0.0558
14588,0,0.3362,0.196,0,s2,0.3362,0.0558
14590,0,0.7618,0.4088,0,s2,0.7618,0.0558
14591,0,0.8853,0.4706,0,s2,0.8853,0.0558
14592,0,0.2128,0.1343,0,s2,0.2128,0.0558
14595,0,0.3362,0.196,0,s2,0.3362,0.0558
14605,0,0.7618,0.4088,0,s2,0.7618,0.0558
14621,0,0.3362,0.196,0,s2,0.3362,0.0558
14625,0,0.7618,0.4088,0,s2,0.7618,0.0558
14626,0,0.7618,0.4088,0,s2,0.7618,0.0558
14627,0,0.7618,0.4088,0,s2,0.7618,0.0558
14633,0,0.3362,0.196,0,s2,0.3362,0.0558
14635,0,0.2128,0.1343,0,s2,0.2128,0.0558
14638,0,0.8853,0.4706,0,s2,0.8853,0.0558
14652,0,0.7618,0.4088,0,s2,0.7618,0.0558
14666,0,0.8853,0.4706,0,s2,0.8853,0.0558
14667,0,0.8853,0.4706,0,s2,0.8853,0.0558
14677,0,0.3362,0.196,0,s2,0.3362,0.0558
14685,0,0.8853,0.4706,0,s2,0.8853,0.0558
14686,0,0.8853,0.4706,0,s2,0.8853,0.0558
14700,0,0.7618,0.4088,0,s2,0.7618,0.0558
14701,0,0.3362,0.196,0,s2,0.3362,0.0558
14737,0,0.3362,0.196,0,s2,0.3362,0.0558
14739,0,0.3362,0.196,0,s2,0.3362,0.0558
14742,0,0.8853,0.4706,0,s2,0.8853,0.0558
14743,0,0.8853,0.4706,0,s2,0.8853,0.0558
14745,0,0.8853,0.4706,0,s2,0.8853,0.0558
14746,0,0.3362,0.196,0,s2,0.3362,0.0558
14747,0,0.2128,0.1343,0,s2,0.2128,0.0558
14752,0,0.3362,0.196,0,s2,0.3362,0.0558
14753,0,3.507,1.7814,1,s2,3.507,0.0558
14755,0,0.2128,0.1343,0,s2,0.2128,0.0558
14756,0,0.8853,0.4706,0,s2,0.8853,0.0558
14758,0,0.7618,0.4088,0,s2,0.7618,0.0558
14760,0,0.8853,0.4706,0,s2,0.8853,0.0558
14762,0,0.3362,0.196,0,s2,0.3362,0.0558
14763,0,0.8853,0.4706,0,s2,0.8853,0.0558
14787,0,0.8853,0.4706,0,s2,0.8853,0.0558
14796,0,0.8853,0.4706,0,s2,0.8853,0.0558
14797,0,0.3362,0.196,0,s2,0.3362,0.0558
14798,0,0.8853,0.4706,0,s2,0.8853,0.0558
14800,1,0.7618,0.4088,0,s2,0.7618,0.0558
14802,1,0.7618,0.4088,0,s2,0.7618,0.0558
14803,1,1.8599,0.9578,0,s2,1.8599,0.0558
14804,1,0.3362,0.196,0,s2,0.3362,0.0558
14808,1,0.8853,0.4706,0,s2,0.8853,0.0558
14815,1,0.8853,0.4706,0,s2,0.8853,0.0558
14817,1,0.3362,0.196,0,s2,0.3362,0.0558
14820,1,0.8853,0.4706,0,s2,0.8853,0.0558
14821,1,0.8853,0.4706,0,s2,0.8853,0.0558
14822,1,0.3362,0.196,0,s2,0.3362,0.0558
14823,1,1.3108,0.6833,0,s2,1.3108,0.0558
14824,0,0.2128,0.1343,0,s2,0.2128,0.0558
14825,1,2.9579,1.5068,0,s2,2.9579,0.0558
14826,1,0.7618,0.4088,0,s2,0.7618,0.0558
14827,1,0.3362,0.196,0,s2,0.3362,0.0558
14828,1,0.3362,0.196,0,s2,0.3362,0.0558
14833,1,0.8853,0.4706,0,s2,0.8853,0.0558
14835,1,0.8853,0.4706,0,s2,0.8853,0.0558
14837,1,0.3362,0.196,0,s2,0.3362,0.0558
14856,0,1.8599,0.9578,0,s2,1.8599,0.0558
14859,0,0.8853,0.4706,0,s2,0.8853,0.0558
14860,0,0.8853,0.4706,0,s2,0.8853,0.0558
14863,0,2.4089,1.2324,0,s2,2.4089,0.0558
14864,0,0.2128,0.1343,0,s2,0.2128,0.0558
14865,0,0.3362,0.196,0,s2,0.3362,0.0558
14866,0,0.7618,0.4088,0,s2,0.7618,0.0558
14870,0,0.8853,0.4706,0,s2,0.8853,0.0558
14871,0,0.7618,0.4088,0,s2,0.7618,0.0558
14872,0,0.8853,0.4706,0,s2,0.8853,0.0558
14880,0,0.2128,0.1343,0,s2,0.2128,0.0558
14881,0,0.8853,0.4706,0,s2,0.8853,0.0558
14898,0,0.3362,0.196,0,s2,0.3362,0.0558
14899,0,0.3362,0.196,0,s2,0.3362,0.0558
14909,0,0.8853,0.4706,0,s2,0.8853,0.0558
14910,0,0.8853,0.4706,0,s2,0.8853,0.0558
14918,0,0.8853,0.4706,0,s2,0.8853,0.0558
14919,0,0.8853,0.4706,0,s2,0.8853,0.0558
14920,0,1.8599,0.9578,0,s2,1.8599,0.0558
14929,0,0.7618,0.4088,0,s2,0.7618,0.0558
14932,0,2.4089,1.2324,0,s2,2.4089,0.0558
14933,0,0.8853,0.4706,0,s2,0.8853,0.0558
14934,0,0.8853,0.4706,0,s2,0.8853,0.0558
14941,0,0.8853,0.4706,0,s2,0.8853,0.0558
14942,0,0.8853,0.4706,0,s2,0.8853,0.0558
14948,0,0.7618,0.4088,0,s2,0.7618,0.0558
14950,0,0.3362,0.196,0,s2,0.3362,0.0558
14951,0,2.9579,1.5068,0,s2,2.9579,0.0558
14952,0,0.3362,0.196,0,s2,0.3362,0.0558
14953,0,0.3362,0.196,0,s2,0.3362,0.0558
14966,0,0.7618,0.4088,0,s2,0.7618,0.0558
14972,0,0.3362,0.196,0,s2,0.3362,0.0558
14996,0,0.8853,0.4706,0,s2,0.8853,0.0558
14997,0,0.8853,0.4706,0,s2,0.8853,0.0558
15030,0,0.3362,0.196,0,s2,0.3362,0.0558
15037,0,0.3362,0.196,0,s2,0.3362,0.0558
15039,0,0.3362,0.196,0,s2,0.3362,0.0558
15043,0,0.8853,0.4706,0,s2,0.8853,0.0558
15044,0,0.3362,0.196,0,s2,0.3362,0.0558
15046,0,0.8853,0.4706,0,s2,0.8853,0.0558
15052,0,0.3362,0.196,0,s2,0.3362,0.0558
15057,0,0.8853,0.4706,0,s2,0.8853,0.0558
15058,0,0.3362,0.196,0,s2,0.3362,0.0558
15061,0,0.8853,0.4706,0,s2,0.8853,0.0558
15080,0,0.8853,0.4706,0,s2,0.8853,0.0558
15081,0,0.8853,0.4706,0,s2,0.8853,0.0558
15083,0,0.7618,0.4088,0,s2,0.7618,0.0558
15084,0,0.3362,0.196,0,s2,0.3362,0.0558
15085,0,1.8599,0.9578,0,s2,1.8599,0.0558
15086,0,0.3362,0.196,0,s2,0.3362,0.0558
15087,0,0.3362,0.196,0,s2,0.3362,0.0558
15090,0,0.7618,0.4088,0,s2,0.7618,0.0558
15106,0,0.3362,0.196,0,s2,0.3362,0.0558
15107,0,0.2128,0.1343,0,s2,0.2128,0.0558
15108,0,0.8853,0.4706,0,s2,0.8853,0.0558
15111,0,0.7618,0.4088,0,s2,0.7618,0.0558
15131,0,0.7618,0.4088,0,s2,0.7618,0.0558
15134,0,0.3362,0.196,0,s2,0.3362,0.0558
15137,0,0.2128,0.1343,0,s2,0.2128,0.0558
15139,0,0.7618,0.4088,0,s2,0.7618,0.0558
15142,0,0.3362,0.196,0,s2,0.3362,0.0558
15143,0,0.2128,0.1343,0,s2,0.2128,0.0558
15144,0,0.2128,0.1343,0,s2,0.2128,0.0558
15145,0,0.3362,0.196,0,s2,0.3362,0.0558
15156,0,1.3108,0.6833,0,s2,1.3108,0.0558
15157,0,0.7618,0.4088,0,s2,0.7618,0.0558
15158,0,0.7618,0.4088,0,s2,0.7618,0.0558
15159,0,0.2128,0.1343,0,s2,0.2128,0.0558
15160,0,0.8853,0.4706,0,s2,0.8853,0.0558
15162,0,0.2128,0.1343,0,s2,0.2128,0.0558
15177,0,0.8853,0.4706,0,s2,0.8853,0.0558
15178,0,0.8853,0.4706,0,s2,0.8853,0.0558
15181,0,0.2128,0.1343,0,s2,0.2128,0.0558
15182,0,0.8853,0.4706,0,s2,0.8853,0.0558
15186,0,0.3362,0.196,0,s2,0.3362,0.0558
15199,0,0.3362,0.196,0,s2,0.3362,0.0558
15200,0,0.2128,0.1343,0,s2,0.2128,0.0558
15201,0,0.8853,0.4706,0,s2,0.8853,0.0558
15221,0,0.2128,0.1343,0,s2,0.2128,0.0558
15222,0,0.8853,0.4706,0,s2,0.8853,0.0558
15225,0,2.4089,1.2324,0,s2,2.4089,0.0558
15227,0,0.3362,0.196,0,s2,0.3362,0.0558
15232,0,0.8853,0.4706,0,s2,0.8853,0.0558
15233,0,0.3362,0.196,0,s2,0.3362,0.0558
15237,0,0.8853,0.4706,0,s2,0.8853,0.0558
15257,0,1.8599,0.9578,0,s2,1.8599,0.0558
15259,0,1.3108,0.6833,0,s2,1.3108,0.0558
15260,0,0.2128,0.1343,0,s2,0.2128,0.0558
15275,0,0.2128,0.1343,0,s2,0.2128,0.0558
15276,0,0.7618,0.4088,0,s2,0.7618,0.0558
15279,0,0.7618,0.4088,0,s2,0.7618,0.0558
15303,0,0.8853,0.4706,0,s2,0.8853,0.0558
15304,0,0.2128,0.1343,0,s2,0.2128,0.0558
15305,0,0.3362,0.196,0,s2,0.3362,0.0558
15307,0,0.7618,0.4088,0,s2,0.7618,0.0558
15315,0,0.3362,0.196,0,s2,0.3362,0.0558
15317,0,0.8853,0.4706,0,s2,0.8853,0.0558
15318,0,0.3362,0.196,0,s2,0.3362,0.0558
15319,0,1.3108,0.6833,0,s2,1.3108,0.0558
