window,privesc_count,urg_sum,psh_sum,rst_sum,label
26800,13,13,0,0,0
26801,13,13,0,0,0
26802,16,16,0,0,0
26803,8,8,0,0,0
26804,19,19,0,0,0
26805,10,10,0,0,0
26806,16,16,0,0,0
26807,13,13,0,0,0
26808,11,11,0,0,0
26809,14,14,0,0,0
26810,13,13,0,0,0
26811,11,11,0,0,0
26812,11,11,0,0,0
26813,14,14,0,0,0
26814,10,10,0,0,0
26815,8,8,0,0,0
26816,16,16,0,0,0
26817,18,18,0,0,0
26818,14,14,0,0,0
26819,10,10,0,0,0
26820,16,16,0,0,0
26821,10,10,0,0,0
26822,14,14,0,0,0
26823,11,11,0,0,0
26824,11,11,0,0,0
26825,9,9,0,0,0
26826,11,11,0,0,0
26827,10,10,0,0,0
26828,16,16,0,0,0
26829,15,15,0,0,0
26830,6,6,0,0,0
26831,11,11,0,0,0
26832,7,7,0,0,0
26833,18,18,0,0,0
26834,11,11,0,0,0
26835,13,13,0,0,0
26836,13,13,0,0,0
26837,13,13,0,0,0
26838,15,15,0,0,0
26839,15,15,0,0,0
26840,10,10,0,0,0
26841,11,11,0,0,0
26842,15,15,0,0,0
26843,12,12,0,0,0
26844,9,9,0,0,0
26845,12,12,0,0,0
26846,11,11,0,0,0
26847,13,13,0,0,0
26848,8,8,0,0,0
26849,16,16,0,0,0
26850,17,17,0,0,0
26851,16,16,0,0,0
26852,7,7,0,0,0
26853,12,12,0,0,0
26854,12,12,0,0,0
26855,14,14,0,0,0
26856,12,12,0,0,0
26857,15,15,0,0,0
26858,16,16,0,0,0
26859,11,11,0,0,0
26860,14,14,0,0,0
26861,17,17,0,0,0
26862,12,12,0,0,0
26863,10,10,0,0,0
26864,11,11,0,0,0
26865,12,12,0,0,0
26866,13,13,0,0,0
26867,11,11,0,0,0
26868,19,19,0,0,0
26869,13,13,0,0,0
26870,15,15,0,0,0
26871,18,18,0,0,0
26872,12,12,0,0,0
26873,11,11,0,0,0
26874,13,13,0,0,0
26875,14,14,0,0,0
26876,14,14,0,0,0
26877,16,16,0,0,0
26878,12,12,0,0,0
26879,10,10,0,0,0
26880,17,17,0,0,0
26881,13,13,0,0,0
26882,10,10,0,0,0
26883,13,13,0,0,0
26884,10,10,0,0,0
26885,10,10,0,0,0
26886,8,8,0,0,0
26887,14,14,0,0,0
26888,8,8,0,0,0
26889,9,9,0,0,0
26890,18,18,0,0,0
26891,13,13,0,0,0
26892,16,16,0,0,0
26893,5,5,0,0,0
26894,12,12,0,0,0
26895,16,16,0,0,0
26896,12,12,0,0,0
26897,6,6,0,0,0
26898,23,23,0,0,0
26899,15,15,0,0,0
26900,14,14,0,0,0
26901,16,16,0,0,0
26902,14,14,0,0,0
26903,16,16,0,0,0
26904,16,16,0,0,0
26905,8,8,0,0,0
26906,10,10,0,0,0
26907,10,10,0,0,0
26908,13,13,0,0,0
26909,8,8,0,0,0
26910,12,12,0,0,0
26911,12,12,0,0,0
26912,13,13,0,0,0
26913,12,12,0,0,0
26914,17,17,0,0,0
26915,10,10,0,0,0
26916,13,13,0,0,0
26917,13,13,0,0,0
26918,11,11,0,0,0
26919,15,15,0,0,0
26920,13,13,0,0,0
26921,10,10,0,0,0
26922,13,13,0,0,0
26923,11,11,0,0,0
26924,9,9,0,0,0
26925,13,13,0,0,0
26926,10,10,0,0,0
26927,16,16,0,0,0
26928,16,16,0,0,0
26929,11,11,0,0,0
26930,12,12,0,0,0
26931,13,13,0,0,0
26932,10,10,0,0,0
26933,8,8,0,0,0
26934,12,12,0,0,0
26935,13,13,0,0,0
26936,15,15,0,0,0
26937,15,15,0,0,0
26938,12,12,0,0,0
26939,14,14,0,0,0
26940,19,19,0,0,0
26941,9,9,0,0,0
26942,11,11,0,0,0
26943,9,9,0,0,0
26944,14,14,0,0,0
26945,14,14,0,0,0
26946,15,15,0,0,0
26947,15,15,0,0,0
26948,13,13,0,0,0
26949,13,13,0,0,0
26950,11,11,0,0,0
26951,13,13,0,0,0
26952,10,10,0,0,0
26953,12,12,0,0,0
26954,15,15,0,0,0
26955,11,11,0,0,0
26956,12,12,0,0,0
26957,18,18,0,0,0
26958,15,15,0,0,0
26959,10,10,0,0,0
26960,12,12,0,0,0
26961,12,12,0,0,0
26962,16,16,0,0,0
26963,10,10,0,0,0
26964,15,15,0,0,0
26965,15,15,0,0,0
26966,14,14,0,0,0
26967,12,12,0,0,0
26968,14,14,0,0,0
26969,15,15,0,0,0
26970,18,18,0,0,0
26971,18,18,0,0,0
26972,14,14,0,0,0
26973,12,12,0,0,0
26974,13,13,0,0,0
26975,9,9,0,0,0
26976,12,12,0,0,0
26977,13,13,0,0,0
26978,17,17,0,0,0
26979,13,13,0,0,0
26980,11,11,0,0,0
26981,16,16,0,0,0
26982,11,11,0,0,0
26983,12,12,0,0,0
26984,11,11,0,0,0
26985,6,6,0,0,0
26986,15,15,0,0,0
26987,15,15,0,0,0
26988,14,14,0,0,0
26989,16,16,0,0,0
26990,16,16,0,0,0
26991,14,14,0,0,0
26992,11,11,0,0,0
26993,17,17,0,0,0
26994,11,11,0,0,0
26995,13,13,0,0,0
26996,11,11,0,0,0
26997,9,9,0,0,0
26998,13,13,0,0,0
26999,12,12,0,0,0
27000,8,8,0,0,0
27001,13,13,0,0,0
27002,14,14,0,0,0
27003,13,13,0,0,0
27004,8,8,0,0,0
27005,11,11,0,0,0
27006,18,18,0,0,0
27007,10,10,0,0,0
27008,10,10,0,0,0
27009,14,14,0,0,0
27010,8,8,0,0,0
27011,13,13,0,0,0
27012,15,15,0,0,0
27013,10,10,0,0,0
27014,21,21,0,0,0
27015,10,10,0,0,0
27016,13,13,0,0,0
27017,14,14,0,0,0
27018,10,10,0,0,0
27019,10,10,0,0,0
27020,14,14,0,0,0
27021,15,15,0,0,0
27022,11,11,0,0,0
27023,12,12,0,0,0
27024,7,7,0,0,0
27025,12,12,0,0,0
27026,14,14,0,0,0
27027,6,6,0,0,0
27028,12,12,0,0,0
27029,15,15,0,0,0
27030,8,8,0,0,0
27031,8,8,0,0,0
27032,17,17,0,0,0
27033,11,11,0,0,0
27034,14,14,0,0,0
27035,13,13,0,0,0
27036,9,9,0,0,0
27037,12,12,0,0,0
27038,9,9,0,0,0
27039,14,14,0,0,0
27040,14,14,0,0,0
27041,12,12,0,0,0
27042,14,14,0,0,0
27043,13,13,0,0,0
27044,7,7,0,0,0
27045,11,11,0,0,0
27046,16,16,0,0,0
27047,15,15,0,0,0
27048,3,3,0,0,0
27049,10,10,0,0,0
27050,14,14,0,0,0
27051,11,11,0,0,0
27052,15,15,0,0,0
27053,12,12,0,0,0
27054,11,11,0,0,0
27055,13,13,0,0,0
27056,10,10,0,0,0
27057,13,13,0,0,0
27058,15,15,0,0,0
27059,9,9,0,0,0
27060,7,7,0,0,0
27061,13,13,0,0,0
27062,9,9,0,0,0
27063,12,12,0,0,0
27064,12,12,0,0,0
27065,13,13,0,0,0
27066,12,12,0,0,0
27067,11,11,0,0,0
27068,11,11,0,0,0
27069,12,12,0,0,0
27070,14,14,0,0,0
27071,6,6,0,0,0
27072,15,15,0,0,0
27073,17,17,0,0,0
27074,10,10,0,0,0
27075,12,12,0,0,0
27076,13,13,0,0,0
27077,18,18,0,0,0
27078,11,11,0,0,0
27079,11,11,0,0,0
27080,9,9,0,0,0
27081,12,12,0,0,0
27082,11,11,0,0,0
27083,13,13,0,0,0
27084,15,15,0,0,0
27085,15,15,0,0,0
27086,9,9,0,0,0
27087,12,12,0,0,0
27088,7,7,0,0,0
27089,17,17,0,0,0
27090,8,8,0,0,0
27091,8,8,0,0,0
27092,8,8,0,0,0
27093,16,16,0,0,0
27094,11,11,0,0,0
27095,8,8,0,0,0
27096,4,4,0,0,0
27097,13,13,0,0,0
27098,14,14,0,0,0
27099,13,13,0,0,0
27100,12,12,0,0,0
27101,16,16,0,0,0
27102,10,10,0,0,0
27103,14,14,0,0,0
27104,8,8,0,0,0
27105,12,12,0,0,0
27106,7,7,0,0,0
27107,13,13,0,0,0
27108,12,12,0,0,0
27109,12,12,0,0,0
27110,12,12,0,0,0
27111,7,7,0,0,0
27112,15,15,0,0,0
27113,12,12,0,0,0
27114,7,7,0,0,0
27115,11,11,0,0,0
27116,15,15,0,0,0
27117,14,14,0,0,0
27118,10,10,0,0,0
27119,16,16,0,0,0
27120,11,11,0,0,0
27121,13,13,0,0,0
27122,13,13,0,0,0
27123,9,9,0,0,0
27124,16,16,0,0,0
27125,14,14,0,0,0
27126,15,15,0,0,0
27127,12,12,0,0,0
27128,17,17,0,0,0
27129,8,8,0,0,0
27130,16,16,0,0,0
27131,14,14,0,0,0
27132,10,10,0,0,0
27133,16,16,0,0,0
27134,15,15,0,0,0
27135,16,16,0,0,0
27136,16,16,0,0,0
27137,15,15,0,0,0
27138,10,10,0,0,0
27139,14,14,0,0,0
27140,13,13,0,0,0
27141,13,13,0,0,0
27142,12,12,0,0,0
27143,13,13,0,0,0
27144,13,13,0,0,0
27145,11,11,0,0,0
27146,9,9,0,0,0
27147,14,14,0,0,0
27148,13,13,0,0,0
27149,18,18,0,0,0
27150,13,13,0,0,0
27151,13,13,0,0,0
27152,15,15,0,0,0
27153,13,13,0,0,0
27154,14,14,0,0,0
27155,13,13,0,0,0
27156,11,11,0,0,0
27157,6,6,0,0,0
27158,12,12,0,0,0
27159,9,9,0,0,0
27160,15,15,0,0,0
27161,14,14,0,0,0
27162,13,13,0,0,0
27163,12,12,0,0,0
27164,11,11,0,0,0
27165,13,13,0,0,0
27166,13,13,0,0,0
27167,15,15,0,0,0
27168,14,14,0,0,0
27169,10,10,0,0,0
27170,9,9,0,0,0
27171,11,11,0,0,0
27172,9,9,0,0,0
27173,12,12,0,0,0
27174,9,9,0,0,0
27175,11,11,0,0,0
27176,13,13,0,0,0
27177,13,13,0,0,0
27178,10,10,0,0,0
27179,13,13,0,0,0
27180,17,17,0,0,0
27181,9,9,0,0,0
27182,11,11,0,0,0
27183,19,19,0,0,0
27184,17,17,0,0,0
27185,12,12,0,0,0
27186,10,10,0,0,0
27187,13,13,0,0,0
27188,14,14,0,0,0
27189,13,13,0,0,0
27190,19,19,0,0,0
27191,15,15,0,0,0
27192,12,12,0,0,0
27193,13,13,0,0,0
27194,14,14,0,0,0
27195,13,13,0,0,0
27196,14,14,0,0,0
27197,12,12,0,0,0
27198,12,12,0,0,0
27199,15,15,0,0,0
27200,18,18,0,0,0
27201,12,12,0,0,0
27202,12,12,0,0,0
27203,11,11,0,0,0
27204,14,14,0,0,0
27205,8,8,0,0,0
27206,18,18,0,0,0
27207,17,17,0,0,0
27208,14,14,0,0,0
27209,19,19,0,0,0
27210,11,11,0,0,0
27211,15,15,0,0,0
27212,15,15,0,0,0
27213,9,9,0,0,0
27214,15,15,0,0,0
27215,14,14,0,0,0
27216,7,7,0,0,0
27217,12,12,0,0,0
27218,16,16,0,0,0
27219,12,12,0,0,0
27220,17,17,0,0,0
27221,18,18,0,0,0
27222,15,15,0,0,0
27223,18,18,0,0,0
27224,10,10,0,0,0
27225,14,14,0,0,0
27226,18,18,0,0,0
27227,13,13,0,0,0
27228,12,12,0,0,0
27229,5,5,0,0,0
27230,12,12,0,0,0
27231,14,14,0,0,0
27232,13,13,0,0,0
27233,8,8,0,0,0
27234,16,16,0,0,0
27235,13,13,0,0,0
27236,15,15,0,0,0
27237,11,11,0,0,0
27238,16,16,0,0,0
27239,12,12,0,0,0
27240,11,11,0,0,0
27241,10,10,0,0,0
27242,14,14,0,0,0
27243,12,12,0,0,0
27244,7,7,0,0,0
27245,14,14,0,0,0
27246,17,17,0,0,0
27247,14,14,0,0,0
27248,14,14,0,0,0
27249,10,10,0,0,0
27250,20,20,0,0,0
27251,15,15,0,0,0
27252,10,10,0,0,0
27253,11,11,0,0,0
27254,17,17,0,0,0
27255,16,16,0,0,0
27256,4,4,0,0,0
27257,18,18,0,0,0
27258,15,15,0,0,0
27259,11,11,0,0,0
27260,12,12,0,0,0
27261,14,14,0,0,0
27262,18,18,0,0,0
27263,17,17,0,0,0
27264,12,12,0,0,0
27265,9,9,0,0,0
27266,11,11,0,0,0
27267,9,9,0,0,0
27268,9,9,0,0,0
27269,12,12,0,0,0
27270,16,16,0,0,0
27271,15,15,0,0,0
27272,9,9,0,0,0
27273,11,11,0,0,0
27274,12,12,0,0,0
27275,15,15,0,0,0
27276,14,14,0,0,0
27277,16,16,0,0,0
27278,16,16,0,0,0
27279,7,7,0,0,0
27280,14,14,0,0,0
27281,11,11,0,0,0
27282,16,16,0,0,0
27283,7,7,0,0,0
27284,11,11,0,0,0
27285,12,12,0,0,0
27286,12,12,0,0,0
27287,17,17,0,0,0
27288,9,9,0,0,0
27289,10,10,0,0,0
27290,12,12,0,0,0
27291,12,12,0,0,0
27292,11,11,0,0,0
27293,10,10,0,0,0
27294,15,15,0,0,0
27295,12,12,0,0,0
27296,11,11,0,0,0
27297,16,16,0,0,0
27298,10,10,0,0,0
27299,13,13,0,0,0
27300,13,13,0,0,0
27301,11,11,0,0,0
27302,12,12,0,0,0
27303,9,9,0,0,0
27304,10,10,0,0,0
27305,10,10,0,0,0
27306,10,10,0,0,0
27307,15,15,0,0,0
27308,13,13,0,0,0
27309,14,14,0,0,0
27310,10,10,0,0,0
27311,14,14,0,0,0
27312,9,9,0,0,0
27313,12,12,0,0,0
27314,12,12,0,0,0
27315,17,17,0,0,0
27316,8,8,0,0,0
27317,12,12,0,0,0
27318,13,13,0,0,0
27319,14,14,0,0,0
27320,8,8,0,0,0
27321,14,14,0,0,0
27322,12,12,0,0,0
27323,16,16,0,0,0
27324,19,19,0,0,0
27325,13,13,0,0,0
27326,13,13,0,0,0
27327,11,11,0,0,0
27328,10,10,0,0,0
27329,8,8,0,0,0
27330,16,16,0,0,0
27331,16,16,0,0,0
27332,8,8,0,0,0
27333,10,10,0,0,0
27334,7,7,0,0,0
27335,11,11,0,0,0
27336,15,15,0,0,0
27337,12,12,0,0,0
27338,10,10,0,0,0
27339,12,12,0,0,0
27340,14,14,0,0,0
27341,8,8,0,0,0
27342,15,15,0,0,0
27343,12,12,0,0,0
27344,16,16,0,0,0
27345,10,10,0,0,0
27346,13,13,0,0,0
27347,13,13,0,0,0
27348,15,15,0,0,0
27349,16,16,0,0,0
27350,10,10,0,0,0
27351,14,14,0,0,0
27352,12,12,0,0,0
27353,9,9,0,0,0
27354,15,15,0,0,0
27355,12,12,0,0,0
27356,11,11,0,0,0
27357,12,12,0,0,0
27358,13,13,0,0,0
27359,16,16,0,0,0
27360,9,9,0,0,0
27361,9,9,0,0,0
27362,13,13,0,0,0
27363,10,10,0,0,0
27364,10,10,0,0,0
27365,21,21,0,0,0
27366,16,16,0,0,0
27367,14,14,0,0,0
27368,6,6,0,0,0
27369,12,12,0,0,0
27370,17,17,0,0,0
27371,15,15,0,0,0
27372,14,14,0,0,0
27373,5,5,0,0,0
27374,15,15,0,0,0
27375,15,15,0,0,0
27376,10,10,0,0,0
27377,12,12,0,0,0
27378,14,14,0,0,0
27379,12,12,0,0,0
27380,16,16,0,0,0
27381,15,15,0,0,0
27382,19,19,0,0,0
27383,13,13,0,0,0
27384,12,12,0,0,0
27385,14,14,0,0,0
27386,15,15,0,0,0
27387,16,16,0,0,0
27388,7,7,0,0,0
27389,15,15,0,0,0
27390,13,13,0,0,0
27391,9,9,0,0,0
27392,7,7,0,0,0
27393,21,21,0,0,0
27394,13,13,0,0,0
27395,10,10,0,0,0
27396,16,16,0,0,0
27397,10,10,0,0,0
27398,12,12,0,0,0
27399,8,8,0,0,0
27400,16,16,0,0,0
27401,18,18,0,0,0
27402,12,12,0,0,0
27403,15,15,0,0,0
27404,14,14,0,0,0
27405,15,15,0,0,0
27406,17,17,0,0,0
27407,10,10,0,0,0
27408,12,12,0,0,0
27409,16,16,0,0,0
27410,11,11,0,0,0
27411,9,9,0,0,0
27412,16,16,0,0,0
27413,15,15,0,0,0
27414,16,16,0,0,0
27415,12,12,0,0,0
27416,13,13,0,0,0
27417,10,10,0,0,0
27418,11,11,0,0,0
27419,10,10,0,0,0
27420,12,12,0,0,0
27421,18,18,0,0,0
27422,11,11,0,0,0
27423,11,11,0,0,0
27424,8,8,0,0,0
27425,11,11,0,0,0
27426,15,15,0,0,0
27427,16,16,0,0,0
27428,14,14,0,0,0
27429,15,15,0,0,0
27430,16,16,0,0,0
27431,14,14,0,0,0
27432,18,18,0,0,0
27433,8,8,0,0,0
27434,8,8,0,0,0
27435,17,17,0,0,0
27436,11,11,0,0,0
27437,14,14,0,0,0
27438,9,9,0,0,0
27439,14,14,0,0,0
27440,16,16,0,0,0
27441,12,12,0,0,0
27442,11,11,0,0,0
27443,14,14,0,0,0
27444,15,15,0,0,0
27445,14,14,0,0,0
27446,15,15,0,0,0
27447,14,14,0,0,0
27448,15,15,0,0,0
27449,11,11,0,0,0
27450,9,9,0,0,0
27451,14,14,0,0,0
27452,14,14,0,0,0
27453,15,15,0,0,0
27454,12,12,0,0,0
27455,14,14,0,0,0
27456,15,15,0,0,0
27457,11,11,0,0,0
27458,14,14,0,0,0
27459,18,18,0,0,0
27460,13,13,0,0,0
27461,8,8,0,0,0
27462,13,13,0,0,0
27463,14,14,0,0,0
27464,14,14,0,0,0
27465,13,13,0,0,0
27466,10,10,0,0,0
27467,16,16,0,0,0
27468,14,14,0,0,0
27469,14,14,0,0,0
27470,10,10,0,0,0
27471,14,14,0,0,0
27472,12,12,0,0,0
27473,11,11,0,0,0
27474,12,12,0,0,0
27475,14,14,0,0,0
27476,18,18,0,0,0
27477,9,9,0,0,0
27478,11,11,0,0,0
27479,20,20,0,0,0
27480,16,16,0,0,0
27481,15,15,0,0,0
27482,10,10,0,0,0
27483,8,8,0,0,0
27484,13,13,0,0,0
27485,10,10,0,0,0
27486,9,9,0,0,0
27487,12,12,0,0,0
27488,10,10,0,0,0
27489,18,18,0,0,0
27490,13,13,0,0,0
27491,12,12,0,0,0
27492,16,16,0,0,0
27493,10,10,0,0,0
27494,11,11,0,0,0
27495,15,15,0,0,0
27496,15,15,0,0,0
27497,14,14,0,0,0
27498,8,8,0,0,0
27499,12,12,0,0,0
27500,15,15,0,0,0
27501,16,16,0,0,0
27502,10,10,0,0,0
27503,12,12,0,0,0
27504,14,14,0,0,0
27505,13,13,0,0,0
27506,11,11,0,0,0
27507,10,10,0,0,0
27508,8,8,0,0,0
27509,12,12,0,0,0
27510,15,15,0,0,0
27511,15,15,0,0,0
27512,12,12,0,0,0
27513,8,8,0,0,0
27514,12,12,0,0,0
27515,17,17,0,0,0
27516,10,10,0,0,0
27517,12,12,0,0,0
27518,11,11,0,0,0
27519,12,12,0,0,0
27520,16,16,0,0,0
27521,18,18,0,0,0
27522,15,15,0,0,0
27523,16,16,0,0,0
27524,15,15,0,0,0
27525,11,11,0,0,0
27526,14,14,0,0,0
27527,12,12,0,0,0
27528,10,10,0,0,0
27529,10,10,0,0,0
27530,11,11,0,0,0
27531,8,8,0,0,0
27532,15,15,0,0,0
27533,10,10,0,0,0
27534,11,11,0,0,0
27535,14,14,0,0,0
27536,11,11,0,0,0
27537,13,13,0,0,0
27538,10,10,0,0,0
27539,13,13,0,0,0
27540,10,10,0,0,0
27541,11,11,0,0,0
27542,19,19,0,0,0
27543,22,22,0,0,0
27544,14,14,0,0,0
27545,14,14,0,0,0
27546,18,18,0,0,0
27547,8,8,0,0,0
27548,15,15,0,0,0
27549,12,12,0,0,0
27550,16,16,0,0,0
27551,12,12,0,0,0
27552,10,10,0,0,0
27553,10,10,0,0,0
27554,15,15,0,0,0
27555,11,11,0,0,0
27556,15,15,0,0,0
27557,9,9,0,0,0
27558,10,10,0,0,0
27559,15,15,0,0,0
27560,13,13,0,0,0
27561,11,11,0,0,0
27562,12,12,0,0,0
27563,12,12,0,0,0
27564,12,12,0,0,0
27565,15,15,0,0,0
27566,11,11,0,0,0
27567,12,12,0,0,0
27568,10,10,0,0,0
27569,7,7,0,0,0
27570,15,15,0,0,0
27571,11,11,0,0,0
27572,12,12,0,0,0
27573,14,14,0,0,0
27574,9,9,0,0,0
27575,11,11,0,0,0
27576,13,13,0,0,0
27577,15,15,0,0,0
27578,7,7,0,0,0
27579,17,17,0,0,0
27580,10,10,0,0,0
27581,10,10,0,0,0
27582,14,14,0,0,0
27583,11,11,0,0,0
27584,14,14,0,0,0
27585,11,11,0,0,0
27586,14,14,0,0,0
27587,16,16,0,0,0
27588,10,10,0,0,0
27589,7,7,0,0,0
27590,6,6,0,0,0
27591,17,17,0,0,0
27592,13,13,0,0,0
27593,14,14,0,0,0
27594,18,18,0,0,0
27595,14,14,0,0,0
27596,15,15,0,0,0
27597,13,13,0,0,0
27598,16,16,0,0,0
27599,12,12,0,0,0
27600,9,9,0,0,0
27601,17,17,0,0,0
27602,6,6,0,0,0
27603,11,11,0,0,0
27604,16,16,0,0,0
27605,13,13,0,0,0
27606,11,11,0,0,0
27607,15,15,0,0,0
27608,17,17,0,0,0
27609,10,10,0,0,0
27610,10,10,0,0,0
27611,14,14,0,0,0
27612,14,14,0,0,0
27613,14,14,0,0,0
27614,16,16,0,0,0
27615,21,21,0,0,0
27616,16,16,0,0,0
27617,10,10,0,0,0
27618,10,10,0,0,0
27619,14,14,0,0,0
27620,8,8,0,0,0
27621,17,17,0,0,0
27622,14,14,0,0,0
27623,11,11,0,0,0
27624,20,20,0,0,0
27625,10,10,0,0,0
27626,15,15,0,0,0
27627,7,7,0,0,0
27628,10,10,0,0,0
27629,15,15,0,0,0
27630,12,12,0,0,0
27631,7,7,0,0,0
27632,9,9,0,0,0
27633,17,17,0,0,0
27634,7,7,0,0,0
27635,14,14,0,0,0
27636,12,12,0,0,0
27637,14,14,0,0,0
27638,15,15,0,0,0
27639,9,9,0,0,0
27640,13,13,0,0,0
27641,15,15,0,0,0
27642,12,12,0,0,0
27643,13,13,0,0,0
27644,11,11,0,0,0
27645,10,10,0,0,0
27646,13,13,0,0,0
27647,9,9,0,0,0
27648,10,10,0,0,0
27649,10,10,0,0,0
27650,13,13,0,0,0
27651,13,13,0,0,0
27652,16,16,0,0,0
27653,11,11,0,0,0
27654,15,15,0,0,0
27655,14,14,0,0,0
27656,12,12,0,0,0
27657,13,13,0,0,0
27658,7,7,0,0,0
27659,10,10,0,0,0
27660,14,14,0,0,0
27661,18,18,0,0,0
27662,18,18,0,0,0
27663,13,13,0,0,0
27664,12,12,0,0,0
27665,14,14,0,0,0
27666,14,14,0,0,0
27667,15,15,0,0,0
27668,15,15,0,0,0
27669,12,12,0,0,0
27670,17,17,0,0,0
27671,9,9,0,0,0
27672,11,11,0,0,0
27673,10,10,0,0,0
27674,7,7,0,0,0
27675,8,8,0,0,0
27676,12,12,0,0,0
27677,13,13,0,0,0
27678,11,11,0,0,0
27679,16,16,0,0,0
27680,13,13,0,0,0
27681,11,11,0,0,0
27682,10,10,0,0,0
27683,10,10,0,0,0
27684,7,7,0,0,0
27685,14,14,0,0,0
27686,9,9,0,0,0
27687,16,16,0,0,0
27688,12,12,0,0,0
27689,15,15,0,0,0
27690,14,14,0,0,0
27691,14,14,0,0,0
27692,13,13,0,0,0
27693,14,14,0,0,0
27694,7,7,0,0,0
27695,18,18,0,0,0
27696,14,14,0,0,0
27697,12,12,0,0,0
27698,9,9,0,0,0
27699,12,12,0,0,0
27700,13,13,0,0,0
27701,13,13,0,0,0
27702,14,14,0,0,0
27703,11,11,0,0,0
27704,14,14,0,0,0
27705,11,11,0,0,0
27706,13,13,0,0,0
27707,9,9,0,0,0
27708,15,15,0,0,0
27709,10,10,0,0,0
27710,6,6,0,0,0
27711,16,16,0,0,0
27712,13,13,0,0,0
27713,14,14,0,0,0
27714,10,10,0,0,0
27715,12,12,0,0,0
27716,12,12,0,0,0
27717,10,10,0,0,0
27718,17,17,0,0,0
27719,10,10,0,0,0
27720,14,14,0,0,0
27721,10,10,0,0,0
27722,18,18,0,0,0
27723,14,14,0,0,0
27724,19,19,0,0,0
27725,13,13,0,0,0
27726,9,9,0,0,0
27727,10,10,0,0,0
27728,12,12,0,0,0
27729,15,15,0,0,0
27730,8,8,0,0,0
27731,14,14,0,0,0
27732,10,10,0,0,0
27733,20,20,0,0,0
27734,10,10,0,0,0
27735,13,13,0,0,0
27736,12,12,0,0,0
27737,11,11,0,0,0
27738,10,10,0,0,0
27739,16,16,0,0,0
27740,15,15,0,0,0
27741,14,14,0,0,0
27742,13,13,0,0,0
27743,14,14,0,0,0
27744,16,16,0,0,0
27745,11,11,0,0,0
27746,17,17,0,0,0
27747,12,12,0,0,0
27748,10,10,0,0,0
27749,10,10,0,0,0
27750,17,17,0,0,0
27751,13,13,0,0,0
27752,16,16,0,0,0
27753,10,10,0,0,0
27754,13,13,0,0,0
27755,9,9,0,0,0
27756,12,12,0,0,0
27757,17,17,0,0,0
27758,16,16,0,0,0
27759,13,13,0,0,0
27760,12,12,0,0,0
27761,13,13,0,0,0
27762,12,12,0,0,0
27763,13,13,0,0,0
27764,15,15,0,0,0
27765,13,13,0,0,0
27766,15,15,0,0,0
27767,11,11,0,0,0
27768,14,14,0,0,0
27769,18,18,0,0,0
27770,13,13,0,0,0
27771,12,12,0,0,0
27772,12,12,0,0,0
27773,20,20,0,0,0
27774,15,15,0,0,0
27775,16,16,0,0,0
27776,18,18,0,0,0
27777,9,9,0,0,0
27778,21,21,0,0,0
27779,17,17,0,0,0
27780,13,13,0,0,0
27781,8,8,0,0,0
27782,7,7,0,0,0
27783,15,15,0,0,0
27784,15,15,0,0,0
27785,15,15,0,0,0
27786,11,11,0,0,0
27787,12,12,0,0,0
27788,14,14,0,0,0
27789,14,14,0,0,0
27790,14,14,0,0,0
27791,9,9,0,0,0
27792,8,8,0,0,0
27793,15,15,0,0,0
27794,16,16,0,0,0
27795,12,12,0,0,0
27796,14,14,0,0,0
27797,9,9,0,0,0
27798,12,12,0,0,0
27799,10,10,0,0,0
27800,12,12,0,0,0
27801,10,10,0,0,0
27802,12,12,0,0,0
27803,13,13,0,0,0
27804,13,13,0,0,0
27805,13,13,0,0,0
27806,14,14,0,0,0
27807,10,10,0,0,0
27808,9,9,0,0,0
27809,8,8,0,0,0
27810,11,11,0,0,0
27811,13,13,0,0,0
27812,12,12,0,0,0
27813,14,14,0,0,0
27814,16,16,0,0,0
27815,10,10,0,0,0
27816,12,12,0,0,0
27817,12,12,0,0,0
27818,14,14,0,0,0
27819,13,13,0,0,0
27820,12,12,0,0,0
27821,13,13,0,0,0
27822,15,15,0,0,0
27823,11,11,0,0,0
27824,15,15,0,0,0
27825,14,14,0,0,0
27826,9,9,0,0,0
27827,16,16,0,0,0
27828,11,11,0,0,0
27829,9,9,0,0,0
27830,10,10,0,0,0
27831,12,12,0,0,0
27832,7,7,0,0,0
27833,13,13,0,0,0
27834,11,11,0,0,0
27835,11,11,0,0,0
27836,14,14,0,0,0
27837,14,14,0,0,0
27838,14,14,0,0,0
27839,20,20,0,0,0
27840,10,10,0,0,0
27841,17,17,0,0,0
27842,18,18,0,0,0
27843,19,19,0,0,0
27844,12,12,0,0,0
27845,12,12,0,0,0
27846,12,12,0,0,0
27847,12,12,0,0,0
27848,14,14,0,0,0
27849,10,10,0,0,0
27850,9,9,0,0,0
27851,9,9,0,0,0
27852,7,7,0,0,0
27853,12,12,0,0,0
27854,13,13,0,0,0
27855,9,9,0,0,0
27856,19,19,0,0,0
27857,13,13,0,0,0
27858,16,16,0,0,0
27859,10,10,0,0,0
27860,7,7,0,0,0
27861,13,13,0,0,0
27862,12,12,0,0,0
27863,8,8,0,0,0
27864,12,12,0,0,0
27865,14,14,0,0,0
27866,15,15,0,0,0
27867,18,18,0,0,0
27868,13,13,0,0,0
27869,13,13,0,0,0
27870,14,14,0,0,0
27871,16,16,0,0,0
27872,14,14,0,0,0
27873,14,14,0,0,0
