window,avg_asymmetry,max_asymmetry,asymmetry_entropy,down_up_ratio,init_win_fwd,label
21254,0.5176862534036237,0.9908256880733946,3.0201275547323476,0.52,23455.1,0
21255,0.5127894936338703,0.9904173592248754,2.46146788019945,0.38,24401.38,0
21256,0.42154718123336343,0.9953051643192489,2.4439904340725995,0.56,24164.68,0
21257,0.4596727590477252,0.9863013698630136,2.8469722348381024,0.62,22043.52,0
21258,0.49924882496107925,0.99967277486911,3.1581155231804936,0.78,1648.54,0
21259,0.3395491683972763,0.9736842105263158,3.001135060863017,0.78,3210.1,0
21260,0.510479895250213,0.958734091129894,3.22114763157938,0.62,8631.3,0
21261,0.5194104854844535,0.96875,3.170784806544971,0.52,18675.4,0
21262,0.5237252195908605,0.9976293516528967,3.0550996739694365,0.74,4835.96,0
21263,0.509990830102892,0.9772727272727273,3.047265190592153,0.66,8707.16,0
21264,0.49072626086374144,0.98,3.2644984515601636,0.62,7940.96,0
21265,0.5087044003431115,0.9736842105263158,3.1967620126019076,0.6,9604.3,0
21266,0.5904760210466677,0.9666666666666667,2.8448061294638705,0.64,9670.66,0
21267,0.6939753994645932,0.98,2.6284365709244875,0.5,14427.48,0
21268,0.6006234128004858,0.9996699669966996,3.090764362625347,0.48,6631.1,0
21269,0.5510378374459554,0.98,2.705045676988912,0.74,3141.76,0
21270,0.8098590997405622,0.9473684210526315,1.6606310006001213,0.12,9153.1,0
21271,0.664475556510171,0.9736842105263158,2.892431272877608,0.28,13466.1,0
21272,0.6392670577025505,0.9938856452761994,2.63870082508627,0.38,20941.02,0
21273,0.5112375659275697,0.9803921568627451,3.0494007015168942,0.74,3764.02,0
21274,0.4609946779146447,0.9772727272727273,2.6446240823663447,0.76,1856.92,0
21275,0.5064853491829714,0.9848484848484849,3.0449749254359046,0.84,2463.34,0
21276,0.6874231277004328,0.9959839357429718,2.519596201603433,0.36,11651.76,0
21277,0.7037644898398111,0.996078431372549,2.1395397853120874,0.28,17101.96,0
21278,0.6104986265664741,0.9866666666666667,2.9112723801129112,0.42,16895.62,0
21279,0.4279140700206306,0.9230769230769231,3.166370130156181,0.8,2281.0,0
21280,0.44937375318648853,0.9571424746656672,3.0367620126019075,0.82,8466.56,0
21281,0.5216891444493108,0.9786008559657614,2.953466071874297,0.68,8644.82,0
21282,0.5856680866151611,0.9894846838629381,2.6513395140012572,0.6,7735.08,0
21283,0.6115842982372396,0.9821428571428571,2.4091932194655077,0.26,46153.36,0
21284,0.5161414117740254,0.982219190541155,2.701144013914718,0.28,17173.32,0
21285,0.5275256972536917,0.9666666666666667,2.881541933335928,0.44,9202.14,0
21286,0.7911835111511195,0.9230769230769231,2.332040189555805,0.18,5810.84,0
21287,0.8087047226165385,0.9814814814814815,2.1640241291177156,0.08,5814.78,0
21288,0.5108859074571704,0.9736842105263158,3.132265484967911,0.38,12000.88,0
21289,0.6103034344259842,0.9999497436928334,2.762808820061673,0.34,12239.84,0
21290,0.3719758838367746,0.96875,3.095099673969436,0.42,16389.22,0
21291,0.38078532806201343,0.9814814814814815,3.088325745416689,0.66,8868.64,0
21292,0.3632451719258203,0.96875,3.0812183831323874,0.7,6481.04,0
21293,0.4130060044730863,0.9736842105263158,2.9563035624592935,0.92,4370.74,0
21294,0.4878897873058591,0.9960629921259843,2.965811805035233,0.46,15034.14,0
21295,0.5643118020093699,0.96875,2.9275854392122227,0.62,12004.9,0
21296,0.5015566137674312,0.9959677419354839,2.8943737030266323,0.42,14687.02,0
21297,0.5531099239660713,0.9814814814814815,3.0035908204078283,0.72,3246.12,0
21298,0.5203670354160078,0.9980694980694981,2.937096983371634,0.32,14759.82,0
21299,0.6964325688717632,0.9984639016897081,2.7848220017637044,0.2,17257.1,0
21300,0.5502103764342953,0.9959677419354839,2.881735014111645,0.48,20118.36,0
21301,0.6145288457257497,0.9957446808510638,2.6754906741425137,0.48,12287.9,0
21302,0.6065462231302702,0.9984639016897081,2.8902681755657134,0.6,11586.78,0
21303,0.5655055341921981,0.9736842105263158,2.7497917016899716,0.6,8052.02,0
21304,0.548816553750397,0.9718004338394793,3.0586885704510975,0.7,6144.64,0
21305,0.3817791233117434,0.9230769230769231,3.067601311512057,0.7,2898.0,0
21306,0.5268137765799761,0.9736842105263158,2.6978516908517687,0.5,8207.1,0
21307,0.46858111270586567,0.9736842105263158,2.77813024533015,0.44,17270.38,0
21308,0.6015573784758271,0.9991158267020336,2.5493783652992654,0.34,22257.36,0
21309,0.49950626038309087,0.9736842105263158,3.0449749254359046,0.52,20452.08,0
21310,0.6858991615781673,0.9984639016897081,2.307043726679543,0.38,23521.2,0
21311,0.6338543875108703,0.9705878520140219,2.8332696895151086,0.6,10492.78,0
21312,0.6781382830691188,0.9887097083101909,2.6625011421579665,0.28,14732.64,0
21313,0.5642132978374405,0.9984639016897081,2.817906570104942,0.38,10907.82,0
21314,0.47248776852209473,0.9739311970772706,3.1093605444133776,0.46,25137.2,0
21315,0.6717932913050901,0.99394613981387,2.605471112495539,0.22,32977.48,0
21316,0.634376789730583,0.9973404255319149,2.877405811425518,0.4,26064.46,0
21317,0.47885039422996867,0.9866217624292944,3.1806858798532955,0.56,30306.48,0
21318,0.6012625556133124,0.9736842105263158,2.848043573273646,0.2,33447.32,0
21319,0.5173482579198437,0.993530093861233,2.858571553136611,0.48,26578.48,0
21320,0.5828850509461367,0.9975852055631973,2.8075854392122226,0.2,16287.42,0
21321,0.30725302646913244,0.985665400363631,2.835408502023321,0.42,34578.16,0
21322,0.5159666233940909,0.9806154774475788,2.927726942318237,0.24,34161.28,0
21323,0.4492143343437484,0.9736842105263158,2.888474097469099,0.36,29299.4,0
21324,0.43369178218740656,0.9736842105263158,3.122140736434379,0.3,38913.52,0
21325,0.397146071457591,0.9736842105263158,2.8983098249131927,0.34,32377.36,0
21326,0.4013025867145047,0.9736842105263158,2.8992052014303558,0.42,31536.16,0
21327,0.40493413785662774,0.98,3.014373703026632,0.42,32893.38,0
21328,0.41702985538879855,0.991304347826087,2.857531442231699,0.28,29580.3,0
21329,0.3607184044525752,0.9736842105263158,2.8957958845317364,0.46,17488.24,0
21330,0.5304535854068245,0.9999497436928334,3.0285785440672224,0.72,10248.3,0
21331,0.4684685278077893,0.9875299619994153,3.0826990615553265,0.96,4406.22,0
21332,0.46585554576687677,0.9473684210526315,2.93018600344652,0.92,4949.8,0
21333,0.37778184489174804,0.8576842655514898,3.1056588813630324,0.84,6642.76,0
21334,0.44257748220926424,0.96875,3.042292189082415,0.78,10013.1,0
21335,0.40716207299190255,0.9736842105263158,2.7523362365209176,0.46,21503.6,0
21336,0.5814988480492223,0.9736842105263158,2.4336337176961536,0.32,24635.46,0
21337,0.2618224789655954,0.96875,2.205836212427656,0.28,24102.72,0
21338,0.38011431631979464,0.9953271028037384,2.9305823155278206,0.66,11857.64,0
21339,0.3581542307836721,0.96875,2.905979129983103,0.38,22761.96,0
21340,0.38199529342458327,0.9775535420098846,3.060589306458432,0.62,12934.98,0
21341,0.2121202736780868,0.9825357733515496,1.3835674490794936,0.3,35929.98,0
21342,0.19736722338669824,0.9736842105263158,1.9087584397314554,0.3,28451.2,0
21343,0.43773362524018106,0.9736842105263158,2.606935176470817,0.24,25790.5,0
21344,0.45929864637785345,0.9994874423372629,2.8087314677394226,0.34,21303.84,0
21345,0.6237527360662668,0.9994874423372629,2.251398010919092,0.4,21380.3,0
21346,0.44608686925636126,0.9773626300568428,2.881917061209171,0.28,21730.5,0
21347,0.42963628647797614,0.9871794871794872,2.9526291922749683,0.44,10864.02,0
21348,0.4457673631222544,0.9871794871794872,3.084052572133913,0.66,3549.94,0
21349,0.5680768579891525,0.9866953243043405,2.7758543814495718,0.58,12614.56,0
21350,0.6717369384269578,0.9930418514057254,2.6573206585968414,0.4,16366.28,0
21351,0.44316897630414376,0.9736842105263158,2.8848927533167115,0.36,27485.36,0
21352,0.47808110476285925,0.9998263888888889,3.0208273829593093,0.52,16010.94,0
21353,0.46015304725137335,0.9736842105263158,3.112574313021795,0.62,13265.06,0
21354,0.385084086799218,0.9230769230769231,2.7800453826131544,0.9,4276.14,0
21355,0.40477520565411645,0.9230769230769231,3.0498064238396276,0.92,1985.36,0
21356,0.45095486329592815,0.9848484848484849,2.9800726754791738,0.92,3660.18,0
21357,0.393936414028489,0.9848484848484849,2.861749736261302,0.74,7284.12,0
21358,0.4960008877924759,0.9893071053244001,2.997222614177814,0.78,5468.74,0
21359,0.5231413767524133,0.9230769230769231,3.1260498815361104,0.82,6744.9,0
21360,0.42072524930473215,0.9230769230769231,3.115783629896564,0.88,5833.92,0
21361,0.4819403712757663,0.9230769230769231,2.980685879853295,0.7,3921.12,0
21362,0.5849723794331261,0.9230769230769231,2.789708379420601,0.58,10993.46,0
21363,0.4096894682454708,0.9230769230769231,3.2309521314928413,0.76,8413.72,0
21364,0.6460966466387436,0.996078431372549,2.501020463735027,0.46,10557.04,0
21365,0.48209910434124287,0.9230769230769231,3.170784806544971,0.52,11367.4,0
21366,0.5500307504463329,0.9976163837135769,2.987281062891987,0.44,14029.16,0
21367,0.7908459412013146,0.9866666666666667,1.5864124386929905,0.18,23732.56,0
21368,0.7211518223517437,0.9817520215633423,2.2340344031119965,0.18,16570.54,0
21369,0.6770468554211055,0.9926150713737358,2.2290410360817408,0.48,20182.34,0
21370,0.6402914074776541,0.9736842105263158,2.548285588313172,0.38,15670.72,0
21371,0.5113017930222099,0.99967277486911,3.1134660718742966,0.52,15451.2,0
21372,0.5938587047690808,0.98185886031592,2.641596812589101,0.58,16538.64,0
21373,0.7286665828145178,0.9736842105263158,2.1573335228343384,0.18,27305.52,0
21374,0.3982083953023681,0.9736842105263158,2.8322471451535924,0.38,23400.72,0
21375,0.49805093870761774,0.9736842105263158,2.988117942491315,0.26,28755.02,0
21376,0.40892427568414297,0.9824735788104252,2.583082802920264,0.26,33090.18,0
21377,0.43509269177138504,0.9736842105263158,2.6144050377645565,0.26,29791.42,0
21378,0.591140116332801,0.9736842105263158,2.558090088226633,0.24,26467.3,0
21379,0.504744759145357,0.9736842105263158,2.89827859738256,0.42,25847.86,0
21380,0.48590192274972854,0.980115154033359,2.6113395140012567,0.32,26064.96,0
21381,0.6362607277292189,0.9736842105263158,2.4587029057127587,0.38,25500.6,0
21382,0.43450944772489913,0.986681538232157,2.683532323489993,0.4,24004.46,0
21383,0.6514369295019417,0.9935743194033428,2.425197129636948,0.32,15395.0,0
21384,0.4548143160537508,0.9875602339434871,2.823141323316916,0.6,17349.7,0
21385,0.4573340435180468,0.9870860112129085,2.302042692015352,0.24,26153.68,0
21386,0.5390744122198398,0.9736842105263158,2.5811960469147586,0.26,22676.18,0
21387,0.5370919673314248,0.9736842105263158,2.65555780803086,0.26,19283.48,0
21388,0.6969392987511033,0.9736842105263158,1.8678688583573897,0.28,16522.88,0
21389,0.5291883568432659,0.999675535366645,2.440112832582691,0.32,22311.98,0
21390,0.5134096082863766,0.9848484848484849,2.609024423493473,0.3,24261.26,0
21391,0.5136349489949636,0.9736842105263158,2.951007010746014,0.66,9972.88,0
21392,0.5027629162013838,0.9848484848484849,2.916705983198556,0.78,4886.74,0
21393,0.6156995965385171,0.9772727272727273,2.763215692534584,0.62,13667.84,0
21394,0.4396061914420394,0.9823932269197584,3.103423495459958,0.72,10298.5,0
21395,0.5107792252011639,0.9848484848484849,3.084431001590627,0.86,2920.48,0
21396,0.6516924006868922,0.9772727272727273,2.7464990625458316,0.46,5850.72,0
21397,0.5991722730159021,0.9736842105263158,2.7419260142608732,0.56,8482.62,0
21398,0.6647255413057654,0.9993485342019544,2.5075996913251597,0.3,15615.72,0
21399,0.7180057483929747,0.9959677419354839,2.1095263323230746,0.28,9830.24,0
21400,0.5146291379868427,0.9848484848484849,2.6030741894285696,0.58,12612.26,0
21401,0.4996396131692158,0.9772727272727273,3.0263238643947017,0.64,11779.84,0
21402,0.5317884731934793,0.9736842105263158,2.7929458232303768,0.48,14878.1,0
21403,0.7148147317510787,0.996078431372549,2.067529022920877,0.18,10323.68,0
21404,0.6136665135341951,0.9891304347826086,2.168357080154613,0.28,15369.96,0
21405,0.6399145794116574,0.9984639016897081,2.4673469758233515,0.46,18478.5,0
21406,0.6588051814283828,0.9892764185320145,2.4679764393853003,0.3,13305.0,0
21407,0.6570088552774642,0.9871794871794872,2.46582652718489,0.4,13909.82,0
21408,0.7047780602620557,0.9736842105263158,2.191500097210023,0.2,19830.12,0
21409,0.558569028515572,0.9866953243043405,2.282568276046312,0.32,34376.12,0
21410,0.5377566411088504,0.9843101476465221,2.661808996946387,0.4,26675.84,0
21411,0.53936136086594,0.9841269841269841,2.62238412484348,0.42,29527.4,0
21412,0.4617537703049306,0.9736842105263158,2.459573865385804,0.36,32194.34,0
21413,0.49569385861824805,0.9785614562637599,2.8937400547328878,0.4,19633.48,0
21414,0.5057354352742852,0.9736842105263158,2.8970148112524408,0.34,23765.22,0
21415,0.6207717659627714,0.9912280701754386,2.6817350141116454,0.38,24840.9,0
21416,0.5835888327037816,0.9984639016897081,2.7048671155156128,0.2,18590.16,0
21417,0.4873178335448284,0.98,1.956118213778296,0.5,22824.46,0
21418,0.584805957093399,0.9736842105263158,2.6033833383564415,0.34,21914.6,0
21419,0.6124420251393666,0.9996440014239943,2.595466682859964,0.42,19278.74,0
21420,0.5758907229021338,0.9890228379738683,2.702353175134157,0.4,17871.18,0
21421,0.5298096687978048,0.9785614562637599,2.805753308117398,0.3,21692.26,0
21422,0.4901696982969122,0.9736842105263158,2.468227700997662,0.32,24694.78,0
21423,0.5265484829496693,0.9736842105263158,2.639458000080889,0.28,27887.4,0
21424,0.5026254787967144,0.9999497436928334,2.823027923667091,0.2,26228.84,0
21425,0.6646682061212175,0.9976163837135769,2.999079570624175,0.38,19970.6,0
21426,0.45807080450952936,0.9984639016897081,2.7932941753066363,0.82,3328.8,0
21427,0.3663297123581134,0.9230769230769231,2.9672103113389796,0.84,5663.62,0
21428,0.5267399672858945,0.9736842105263158,2.867160743994029,0.84,9097.4,0
21429,0.6713864381769686,0.98,2.390893634575006,0.72,21067.6,0
21430,0.45663989930077437,0.9772727272727273,2.947277761308516,0.82,4371.52,0
21431,0.4587683264761364,0.9736842105263158,2.919458000080889,0.74,5698.68,0
21432,0.6583026707686253,0.9736842105263158,2.4673469758233515,0.4,6665.1,0
21433,0.7014943422745519,0.9721627408993576,2.451398010919092,0.18,10479.12,0
21434,0.6745104797538088,0.9984639016897081,2.1923369768093512,0.3,11735.62,0
21435,0.5751893519685609,0.9736842105263158,3.0795962016034326,0.66,7957.3,0
21436,0.7506191386780021,0.9995173745173745,2.01159439327828,0.16,9906.04,0
21437,0.5263591678710671,0.9836065573770492,2.7786885704510973,0.6,11152.98,0
21438,0.4271235703315348,0.9960605105578317,3.0310376051955044,0.78,5594.74,0
21439,0.42455247813250657,0.9666666666666667,3.005267881189955,0.64,12411.98,0
21440,0.498187650785665,0.9850746268656716,2.383923323663071,0.26,20805.08,0
21441,0.3811694660302007,0.9739584812427229,2.453860373630845,0.42,16458.9,0
21442,0.4657218882603591,0.9999497436928334,2.31508495181978,0.44,16573.46,0
21443,0.46416235748868556,0.9736842105263158,3.1963002608758226,0.46,8114.94,0
21444,0.5648270193132201,0.9736842105263158,3.025127849108105,0.38,12339.74,0
21445,0.5467225247611617,0.9999497436928334,3.009400701516894,0.52,13245.64,0
21446,0.5729007003916406,0.9994874423372629,2.89050625206659,0.52,14811.96,0
21447,0.4768049856060198,0.9999497436928334,2.6842558034394965,0.46,14279.02,0
21448,0.4975264656957629,0.9736842105263158,2.793294175306637,0.66,7583.32,0
21449,0.5347573991863015,0.996078431372549,3.109877175392635,0.62,5511.06,0
21450,0.4217614451576283,0.9208940762437215,3.043215692534585,0.94,3068.18,0
21451,0.4378600140464611,0.9709821428571429,2.973075071701219,0.86,1975.7,0
21452,0.5541890490112391,0.9848484848484849,3.1675854392122234,0.7,4476.86,0
21453,0.5211982581890571,0.9803921568627451,3.058368321831027,0.76,6715.04,0
21454,0.5562390961411862,0.9772727272727273,3.0718744847948334,0.72,5062.94,0
21455,0.6425030552358371,0.996078431372549,2.5728221899019603,0.32,12856.8,0
21456,0.7832056515841671,0.9772727272727273,2.1142513738039224,0.06,8655.98,0
21457,0.647214227172079,0.996797456894778,2.1567335695857097,0.28,27312.8,0
21458,0.6830504974407122,0.9825411785826489,1.6994705707972524,0.2,33364.34,0
21459,0.47630116468683226,0.9230769230769231,2.9311050551650415,0.66,7109.5,0
21460,0.6967641877831126,0.9980694980694981,2.3285353789013685,0.42,27457.08,0
21461,0.4421919799658921,0.9980694980694981,3.005213001936782,0.6,8575.96,0
21462,0.52793657191344,0.9997436554729556,2.514302951473625,0.26,18167.98,0
21463,0.644039652877507,0.9866666666666667,2.8152105826259604,0.4,11495.68,0
21464,0.7225802399440172,0.9891304347826086,1.8516633802859883,0.24,32457.42,0
21465,0.46550312587897474,0.9836065573770492,3.009400701516894,0.64,8673.28,0
21466,0.5007211586822822,0.9673366834170855,3.0407566314063024,0.6,15914.0,0
21467,0.4332307844750484,0.9722222222222222,3.0669575126884454,0.76,7988.68,0
21468,0.4349639871024609,0.9736842105263158,3.12451317370982,0.5,20475.32,0
21469,0.2983476635081049,0.9772727272727273,2.500629380413224,0.32,24309.38,0
21470,0.5401124284022439,0.9736842105263158,2.170557513655102,0.24,23263.26,0
21471,0.5379321283401339,0.9999497436928334,2.595001629550409,0.38,13453.44,0
21472,0.5895816955223194,0.9874094315980265,2.9319146418983495,0.76,10621.08,0
21473,0.77537622295491,0.9848274239767333,2.198845535995202,0.56,14125.32,0
21474,0.6616343549707061,0.9830278343516633,2.7110070107460142,0.76,7867.08,0
21475,0.6085473315439822,0.9843580817547822,2.694225736002823,0.38,15057.66,0
21476,0.6315007632882539,0.9884205650764243,2.75424445455579,0.46,15397.44,0
21477,0.685352166814107,0.9830278343516633,2.3540099957195744,0.38,14446.32,0
21478,0.6893407240786664,0.9708624708624709,2.535336130283416,0.54,12154.82,0
21479,0.7669998414650907,0.960684832942826,2.063633128944638,0.56,12320.9,0
21480,0.6306371664078497,0.991304347826087,2.855392629723487,0.5,10891.52,0
21481,0.7393692468659725,0.9866666666666667,2.2958259384333743,0.28,31623.34,0
21482,0.39765955477213405,0.9230769230769231,2.9849041738828976,0.84,2748.84,0
21483,0.5752221164594871,0.996078431372549,2.7390572344065465,0.4,11310.42,0
21484,0.5141472651487207,0.9736842105263158,2.9137863204943666,0.62,2995.68,0
21485,0.5232779386208415,0.9925488257528946,2.9814678801994505,0.58,8625.56,0
21486,0.525763625653099,0.98,2.8698771753926358,0.08,51835.44,0
21487,0.43604904364417363,0.9736842105263158,2.005774746667948,0.36,2713.04,0
21488,0.601465389169702,0.9230769230769231,2.922110141984889,0.64,4822.94,0
21489,0.4999708629919449,0.996078431372549,2.9440672942835695,0.68,10438.52,0
21490,0.4874760315314319,0.998411658250531,3.0351704255224434,0.76,8950.5,0
21491,0.7303509231671635,0.9865620192936458,2.4744157180423088,0.32,14957.44,0
21492,0.5664123619928639,0.996078431372549,2.8782426910248464,0.54,14584.52,0
21493,0.610741821666276,0.9880952380952381,3.0021101419848883,0.62,15799.26,0
21494,0.544670460957721,0.9736842105263158,2.7959251330025787,0.56,18975.42,0
21495,0.40829712291800263,0.9666666666666667,2.606180468990682,0.3,27145.38,0
21496,0.6980759156202333,0.9772727272727273,2.183675907222497,0.18,10266.64,0
21497,0.5828038239414952,0.9959677419354839,2.6186918720345678,0.3,10233.4,0
21498,0.5890781858538832,0.9999497436928334,3.1567059831985564,0.34,20154.58,0
21499,0.5549513130226956,0.96875,2.969724251720435,0.6,12437.8,0
21500,0.4664878921608709,0.99967277486911,2.984122173536743,0.42,15171.9,0
21501,0.6157567878923489,0.9902824651238414,2.6677943922877745,0.52,10889.78,0
21502,0.5741728201960056,0.9736842105263158,3.1214764936911443,0.44,8304.1,0
21503,0.4696613043893089,0.992,2.9963002608758225,0.76,6181.94,0
21504,0.5427925727739762,0.9984639016897081,3.228634573470573,0.26,7234.56,0
21505,0.7466316087963056,0.9757967074650384,1.926961227205054,0.36,7895.58,0
21506,0.6784985977749275,0.996078431372549,2.5328786893420308,0.2,9466.02,0
21507,0.6269973131978915,0.9976163837135769,2.535336130283416,0.54,14853.5,0
21508,0.44644387115921363,0.9880952380952381,3.031007010746014,0.7,6411.88,0
21509,0.5199205428096332,0.9772727272727273,2.9799038795071398,0.72,5739.94,0
21510,0.6958629210060107,0.9996699669966996,2.6291224679125005,0.42,11585.38,0
21511,0.533727953549221,0.9825531728473484,2.2576660260895816,0.3,31209.24,0
21512,0.6332902260399483,0.9772727272727273,2.734693951646703,0.22,21261.48,0
21513,0.6051512664849098,0.9880952380952381,2.473469373457767,0.22,17167.28,0
21514,0.6268804667949545,0.9827024790414852,2.747474143667704,0.24,24347.32,0
21515,0.46357923072300905,0.9819657105887427,2.6830741894285697,0.32,22334.58,0
21516,0.46575419050208106,0.987012987012987,2.625600384445198,0.26,26767.84,0
21517,0.5972474092722861,0.9736842105263158,2.7492750707107136,0.36,27772.64,0
21518,0.4894426432204598,0.9854595500239349,2.4063011431484718,0.36,26913.06,0
21519,0.32836643503537416,0.9870655004984084,2.3788300735571117,0.5,28551.4,0
21520,0.6132722425882378,0.9866666666666667,1.9174606906786915,0.26,36743.72,0
21521,0.5048148740231162,0.9866666666666667,2.838642304689618,0.62,14141.56,0
21522,0.5225622437366946,0.9736842105263158,2.975534132829501,0.44,17461.18,0
21523,0.5063348499058565,0.9767776172015384,2.916705983198556,0.6,17124.48,0
21524,0.48199757860371856,0.9736842105263158,3.2807566314063026,0.64,13826.66,0
21525,0.4131283940580934,0.7853577371048253,2.865420804862156,0.96,753.92,0
21526,0.41819824901062885,0.9230769230769231,3.1147086737963585,0.96,2119.56,0
21527,0.4304087533581701,0.9736842105263158,2.875980012255752,0.92,2203.22,0
21528,0.411236088372763,0.9736842105263158,3.0351704255224434,0.66,12987.82,0
21529,0.48798976137279676,0.9952830188679245,3.023985122164376,0.82,3313.94,0
21530,0.5564871806727616,0.9984639016897081,2.8843761223374536,0.58,11721.7,0
21531,0.6463818688558277,0.9848484848484849,2.782501142157966,0.3,12501.24,0
21532,0.677747680894881,0.9880952380952381,2.216402347166753,0.2,16622.42,0
21533,0.4243573115677172,0.9846153846153847,2.3702408826996932,0.48,20664.4,0
21534,0.6582062566356254,0.9960629921259843,2.5137896220778377,0.24,11552.74,0
21535,0.578284584355605,0.986362359379008,2.592674306026876,0.42,27176.62,0
21536,0.6208728300280647,0.9747148829092089,2.6219011889093373,0.44,16600.32,0
21537,0.6355614610699954,0.9984639016897081,2.534024717869231,0.24,19345.52,0
21538,0.43802575320330367,0.9736842105263158,2.973102364567239,0.44,25826.28,0
21539,0.4192092140186447,0.9827496314407969,2.8290402957933076,0.26,33743.68,0
21540,0.458575634487271,0.9736842105263158,2.946202805208311,0.2,34175.84,0
21541,0.4590767677314414,0.9930418514057254,2.593927823600381,0.3,38993.6,0
21542,0.4993174034509446,0.9822863305473173,2.965811805035233,0.3,20141.98,0
21543,0.5625372300265481,0.9736842105263158,2.8639818205809053,0.32,20176.56,0
21544,0.6385297157395396,0.9736842105263158,2.510249835751395,0.12,32498.74,0
21545,0.5142266197874483,0.9736842105263158,2.7578875972094834,0.3,24508.22,0
21546,0.42305333430518033,0.9866232558139535,3.1294007015168943,0.54,32123.18,0
21547,0.3451521606671695,0.9736842105263158,2.858481088399711,0.72,15299.3,0
21548,0.4311203997534331,0.9736842105263158,2.9778516908517694,0.24,37690.26,0
21549,0.3854746023206667,0.9995283018867924,2.9056003844451976,0.46,24372.68,0
21550,0.3017182894884484,0.98,2.7663701301561803,0.34,34279.92,0
21551,0.45039806477385264,0.9736842105263158,3.1237323235138423,0.34,32443.26,0
21552,0.47075026288834687,0.9866666666666667,3.152629192274968,0.36,38251.54,0
21553,0.42792451534501197,0.9736842105263158,2.732613319975134,0.28,34353.2,0
21554,0.34414891991249136,0.9736842105263158,2.6666372640683753,0.46,30067.72,0
21555,0.44825997737444384,0.98,3.02588255658824,0.38,28033.04,0
21556,0.5008753622833673,0.9866666666666667,2.6699982345790256,0.36,26984.2,0
21557,0.4930762347899755,0.98,2.9336189955464973,0.3,16363.68,0
21558,0.4851254289383044,0.9821794457025774,2.7499320546458086,0.36,27322.32,0
21559,0.5962110019784339,0.9822863305473173,2.7757958845317368,0.36,25715.12,0
21560,0.5672293423252074,0.9736842105263158,2.7356163049486946,0.26,24240.7,0
21561,0.3710860967114789,0.9823932269197584,2.6472651905921527,0.38,24102.16,0
21562,0.4383348498403193,0.9736842105263158,2.8487670532231495,0.4,19861.02,0
21563,0.5067848702119704,0.9736842105263158,2.659235795879846,0.34,20798.74,0
21564,0.4232074594428488,0.9736842105263158,3.120756631406302,0.72,8192.66,0
21565,0.39427013683556056,0.9814814814814815,2.963590820407828,0.64,16691.66,0
21566,0.44467411268167845,0.9672720624085812,2.9688873721211073,0.7,6178.22,0
21567,0.4526582177714561,0.9866666666666667,2.9181256737103602,0.68,8905.82,0
21568,0.525044626438613,0.9736842105263158,3.0928786893420313,0.44,15486.38,0
21569,0.44919634105298173,0.9833333333333333,2.7187008250862696,0.38,24490.4,0
21570,0.5295170044645952,0.9959677419354839,2.8798849066116805,0.22,17099.56,0
21571,0.4187361930922206,0.9959677419354839,2.7659913846182755,0.38,18734.12,0
21572,0.6129882933793357,0.9823932269197584,2.9464372640445267,0.46,14801.28,0
21573,0.6697016054505088,0.9994874423372629,2.6691224679125,0.3,11541.68,0
21574,0.5382593206080744,0.9866666666666667,2.607726942318237,0.24,22495.26,0
21575,0.676536397143759,0.9866666666666667,1.8096487841345241,0.14,35505.66,0
21576,0.421590919247425,0.9866666666666667,2.512305642071427,0.34,26413.78,0
21577,0.4981395932062221,0.9736842105263158,2.623341323340765,0.46,23946.02,0
21578,0.5375639319765074,0.9736842105263158,2.9076561907652305,0.38,26792.36,0
21579,0.48279668219982474,0.991304347826087,2.6955341328295015,0.46,24250.16,0
21580,0.48453607204590626,0.9999497436928334,2.6113980109190917,0.3,24662.02,0
21581,0.5097885822100805,0.9736842105263158,2.515741935754875,0.38,23757.78,0
21582,0.5006578956197066,0.9827139852219405,2.5036615719608357,0.38,24957.14,0
21583,0.4499757210604595,0.9736842105263158,3.1187593220041046,0.52,16497.36,0
21584,0.6727190774296485,0.9825001348217657,2.5943029514736247,0.48,19950.98,0
21585,0.5039089300617153,0.9736842105263158,2.927265190592153,0.62,16609.98,0
21586,0.4861547738175893,0.98,2.856776734751563,0.58,11681.98,0
21587,0.3540886616061696,0.9736842105263158,2.9114687624720994,0.3,29670.52,0
21588,0.504606773052545,0.9814814814814815,2.7101913153547437,0.38,13032.58,0
21589,0.6800685416658588,0.9736842105263158,2.814225736002823,0.3,24280.92,0
21590,0.6198794066535602,0.9736842105263158,2.96127326238556,0.58,8147.34,0
21591,0.5861015677279482,0.9772727272727273,2.8671607439940296,0.32,15097.1,0
21592,0.6640935534594946,0.9880952380952381,2.8200453826131544,0.6,33063.08,0
21593,0.7660850110009761,0.9866666666666667,2.3670271140912758,0.26,59688.44,0
21594,0.506806223538285,0.9981773780755152,2.8900656845485626,0.36,14372.36,0
21595,0.5993603444908703,0.9880952380952381,2.6946106293773315,0.3,16806.62,0
21596,0.5120375630613825,0.9772727272727273,2.9591650443268387,0.34,22040.32,0
21597,0.4766903982138643,0.9736842105263158,2.661350862884963,0.32,27280.86,0
21598,0.4543223273021841,0.9821428571428571,2.6533368234034542,0.3,33532.28,0
21599,0.49715011747819565,0.9736842105263158,2.672188624756941,0.46,27077.76,0
21600,0.543541480503788,0.98800668305505,2.6081020701914817,0.3,30052.5,0
21601,0.5055929231720436,0.9908256880733946,3.0130201924480455,0.48,25881.76,0
